Crops,Original_Search_Title,Link,Headline,Date,Publisher,Publisher_URL,Source_URL,Body_Text
yam,"K.O.K., Mercy Johnson, Funky Mallam Star in 'Prof. Johnbull'",https://allafrica.com/stories/201607050722.html,"Nigeria: K.O.K., Mercy Johnson, Funky Mallam Star in 'Prof. Johnbull'",5 July 2016,Daily Trust (Abuja),https://dailytrust.com/,http://www.dailytrust.com.ng/news/153953.html,"Kanayo O. Kanayo, Mercy Johnson and Funky Mallam are part of the cast for the new TV drama series, 'Prof. Johnbull.'
Kanayo plays lead character as Prof. Johnbull of the Globacom sponsored programme, set in Nigeria's south-east with Johnson, Yomi Fash-Lanso, Ime Bishop Okon, Queen Nwokoye and Junior Pope among the cast.
Kanayo, according to a release, has described his new role as ""pleasantly challenging"" as he tries to interpret the character famous for his use of grandiloquent English.
He said: ""It feels so fulfilling playing the lead role Prof. Johnbull. I feel honored to be chosen to interpret this role.
""It's a huge challenge, in-fact it is one role I see as being too technical for me to play, technical because the high-sounding grammar the character speaks is that which you must have to research, and that means you have to keep on rehearsing yourself every day,"" he said.
Johnson who also spoke during rehearsals in Enugu said the series will have a huge impact on society because it is a social satire which is meant to teach and entertain at the same time.
Speaking on her role, she said: ""My role is a comic character called Caro, an illiterate girl who sells oranges but finds favour with the professor's daughter who then convinces her dad to make this orange seller a part of the family.""
She also said: On her experience so far, Johnson declared: ""I feel extremely honored to feature in the series. I feel privileged and special and I'm honestly grateful for the opportunity because it's a huge platform for me to step into other places and broaden my horizon.""
Nwokoye who plays, Elizabeth, Prof. Johnbull's daughter, said: ""'Prof. Johnbull' is the first-of- its-kind here in the south-east. Trust me, viewers would always dash home to watch every edition, because I'm sure they wouldn't want to miss it, even for a minute.""
Fash-Lanso said he was pleased about the series' theme which he said would promote peaceful co-existence among Nigerians.
He said: ""The drama series has a mixture of characters from different cultures and background in Nigeria. For instance, I play the role, Olaniyi, who is a southerner; Funky Mallam plays the role, Mallam Doya, a northern character, as well as other characters who are easterners.""
""I don't feel out of place switching from the Yoruba genre to play a role in the Eastern drama series. Glo for me has always been a pacesetter; the company's contribution to the entertainment industry in this country is unparalleled coming up with this idea is quite remarkable,"" he said.
Comedian Funky Mallam, said: ""I'm feeling at home here in Enugu. The __cpLocation is just warm and friendly. My role is Mallam Doya, a Hausa man who sells yam. The concept of the drama series is a nice one. I believe viewers will be glued to their T.V screens.""
Tchidi Chikere, director of the series, said the concept of developing 'Prof. Johnbull' as a TV drama series was praiseworthy. He said the series had a lot of benefits for the viewing public especially the emphasis on peaceful co-existence among the different tribes in Nigeria."
yam,Preparing for Sallah in Birnin Kebbi,https://allafrica.com/stories/201607050521.html,Nigeria: Preparing for Sallah in Birnin Kebbi,5 July 2016,Daily Trust (Abuja),https://dailytrust.com/,http://www.dailytrust.com.ng/news/153904.html,"The days of the months in Islam are neither fixed nor constant. The crescents are usually and deliberately looked out for and where they are sighted, the count begins. In Islam, a month lasts 29 days or 30 days, no more, no less.
As readers may be aware, every year, Muslims all over the world fast 29 or 30 days of the holy month of Ramadan. The month of Ramadan is quite unique because of its decreed brotherhood, generosity, piety, humility and sacrifice for the sake of Allah by the adherents of Islam. It's said in several places in the holy Qur'an that fasting has been decreed for Muslims as it was decreed for those people before them and that if they are wise enough, they should fast the month of Ramadan in order to benefit from Allah's mercy. Thus, all through this month, Muslims seek closeness to their creator by praying harder, sharing generously and widening positive contacts. More importantly, they abstain from eating, drinking, sex and vain talks from dawn to sunset.
The people of Birnin Kebbi in Kebbi State have not been left behind in these important rituals dictated by Ramadan. They have fasted for 29 days now and from all indications, they prefer that Id-el Fitr takes place tomorrow. The whole town had been in a frenzy of festival in anticipation that the new moon would be sighted on Monday and the Sallah commemorating the end of Ramadan will be today.
Almost everything is in high demand but short; people wished that they had money to buy food items, fruits and vegetables. The markets are full to the brim with many items on sale but people lack the purchasing power. However, there is abundant meat. As they have done every year, people in every community have pooled money together to buy cows which they slaughter and share the meat. By yesterday afternoon, many people had taken their share of the meat home, and by evening of the same day, an unavoidable cocktail of aroma from the different pots of soup had enveloped Birnin Kebbi. For those who craved oily, meaty Iftar, Monday evening was particularly rich.
Some places I particularly took notice of were tailoring stations. Tailors are terrible this season. I saw anxious and frowning parents, their crying children in tow, haranguing tailors. The tailors had collected more materials than they could sew and Monday, the eve of sallah was the moment of truth for them and their customers. From all indications, they would not be able to deliver and there were exchanges of swearwords and cursing between them and their customers. Many of these parents had taken seats beside the tailors preferring to spend the night there and collect the finished clothing of their children than to go home and risk their inconsolable cries. Unfortunately for the parents and their kids, many of these tailors had received up front the entire sums agreed after assurances that they would deliver the clothes.
Elsewhere, people were placing caps on their heads and slipping their feet in and out of shoes and slippers in order to ascertain those that sized them. Clearly, these were the lucky ones who had had a smooth business with their tailors, shoes and caps being the only outstanding things ahead of a resplendent outing this Sallah.
The Islamic scholars had spent the entire month conducting Tafsir (readings from the Holy Qur'an) and explaining the verses over and over. They had exhorted people to obey God and his apostles, to do good and avoid evil, to treat one another with love and to fulfil the covenants they made. One particular scholar even warned tailors to avoid collecting clothes from customers if they knew they would not be able to sew by the deadline so as not to antagonise one another but no matter.
In the different neighbourhoods, hairdressers and henna makers were also making a kill. Girls went up and down in a long queue trying to make their hair. Some of them had waited a long time; they slept and woke up only to find that it was not their turn.
There could be a durbar, even if mini, at the Emir of Gwandu's Palace this Sallah. I heard from a friend that his entire extended family made up of dozens of horsemen will gallop to the Palace on Sallah day to greet the Emir.
Somewhere else in Government House, the Governor, Alhaji Atiku Bagudu had been entertaining different guests at breakfast. Apart from members of his inner circle who had always eaten with him every evening, the governor had invited other groups to share the Government House menu with him. On Sunday, it was the turn of bankers to eat with him and the Banquet Hall was full with guests and they had a variety to choose from. There was salad, kunu da kosai, jollof rice, boiled and fried yam, fruits, etc.
On the eve of this Sallah, this Monday, I also saw a large number of youth corps members at the NYSC secretariat; from the jostling, one could guess that something important was taking place there. Were they collecting their allowances in cash? Or were they only submitting their clearances for the allowances? Either way, they were all keen on whatever was it that was going on there.
On the eve of this Sallah, Birnin Kebbi is full with people and vehicles. Obviously, its sons and daughters in the diaspora have come home to celebrate the end of Ramadan. From the masses to the royalty and those in government, everyone is gearing up for a peaceful, memorable and glorious Sallah. Barka da shan ruwa!"
yam,Youth Art Massif Gives Teens a Head Start Into the Art World,https://allafrica.com/stories/201606280996.html,South Africa: Youth Art Massif Gives Teens a Head Start Into the Art World,27 June 2016,The Journalist (Cape Town),http://www.thejournalist.org.za,http://www.thejournalist.org.za/art/youth-art-massif-gives-teens-a-head-start-into-the-art-world,"YAM stands for Youth Arts Massif and was started by Isabella Potenza in between her demanding school, sports and extra mural activities. The idea behind YAM is to create a platform for young artists who are looking for exposure to the cut throat world of South African music, visual and performance arts.
""The youth are constantly pushed to be independent, yet all the systems currently set in place in the art world do not allow for it. You have to be dependent on something or someone in order to succeed. This isn't a problem when you know the right people or you have enough money, but it becomes a problem when you have neither, leaving only yourself,"" said Potenza.
Pontenza's idea started as a way for the youth who are interested in the arts to support each other by each member or each small group coming up with an art piece of their own with some sort of social commentary.
""I wanted to oppose this system; of always needing that 'something else' in order to be successful. I wanted to give young artists a platform to express themselves independently and without affiliation to any organisations that always seem to come first. I imagined a poster that advertised them as the youth represented by the youth, not the youth underneath a well-established banner,"" said Potenza.
That request on its own is enough to make one think of the challenges artists face: making unique art, without being pretentious or demanding more merit than is deserved and still make a living out of it. The art industry is infinitely more unpredictable than any other. Selling your art is not the sole reason people become artists but it is a necessity and can sometimes feel like an unreachable dream to young people.
Alongside the goal of bringing youth artists together to make work for the youth, by the youth, Potenza also wanted YAM to become an annual arts event and introduce a mentoring system where older, more experienced artists get to meet the next generation of budding visual artists, musicians and photographers.
""It's like a head-start into the art world, where the quality of our work at the moment doesn't have to define our future, in that if we are willing to show that we want to be part of the art world, it'll let us in. I believe that if one doesn't have the opportunities needed to succeed, they can try to make their own, which is what YAM is,"" said Potenza, who places emphasis on steering clear of branding and advertising money to produce art.
The pros and cons are felt on a deeply personal level. I belong to a group of YAM filmmakers, who produced one of our first flicks using the pooled funds of our monthly pocket money and a makeshift script. Working with Tom Simms (16), Shanti Cullis (15), Gabriel Stephens (15) and Jeremy Crouch(17), we wanted to document the impact a capitalist society has on the dreams of the young, what it means to 'sell out' and the consequences of choosing art over another career.
We used skateboarding as the medium of 'dream following' as we are all so in love with it. That was the plan until disaster struck. Our footage got stolen along with our cameras in a Johannesburg house robbery. Despite the setback, we were left with some still photographs that we took throughout our filming process and a camera to take more stills. Our project had since changed to a coming of age story where young skateboarders reveal their plight as skateboarders and young men trying to find their place in the skate community and society at large.
But this is the beauty of YAM, allowing young filmmakers to meet, talk and create is what the project is all about, and at the end of the day it was a fulfilling experience to display our work and build our network. Potenza and the rest of us are looking to expand YAM by having more focused events such as YAM FILM and YAM RAP so watch this space.
Mangaliso Ngcobo is 15-year-old boy in Grade 9 at St John's College, Johannesburg. He is an avid reader who enjoys art and writing. He is part of a project called Youth Arts Massive which is a Gauteng initiative run and organised by the young people themselves. It involves visual arts, music and dance. They are preparing for an exhibition in 2016. He used to play football but has now has shifted his sporting attention to skate boarding which he does religiously. He is in his school debating team that recently came fourth in the Gauteng schools competition."
yam,"While You Were Away, Mr President",https://allafrica.com/stories/201606211186.html,"Nigeria: While You Were Away, Mr President",21 June 2016,Daily Trust (Abuja),https://dailytrust.com/,http://www.dailytrust.com.ng/news/151991.html,"While you were away Baba Buhari, corruption and corrupt elements had continued to charge at us. There was no let-up in the dreadful campaign of self-destruction by the new face of corruption: the Niger Delta Avengers. These criminal elements of Ijaw extraction have continued to blow up oil wells, gas and crude oil pipelines in their determined bid to sabotage your government. With every passing day, it has continued to dawn on Nigerians that much as they try to stymie your government, they have also invariably brought suffering on their own people. Their campaign of destruction of national oil assets has worsened the environmental conditions in Niger Delta such that the money that could have been disbursed for some other development purposes will now be used to remediate the fresh new oil pollution that they have brought on their land. Somebody sent me a cartoon that aptly describes the horrible situation. In the cartoon, someone is seen cutting down a tree in his house simply because he doesn't want his neighbours to pick its fruits. How much more asinine can a reasoning be!
In the bid to widen their wicked acts, last week the avengers claimed responsibility for the explosion of a NNPC pipeline in Akwa Ibom State. It is remarkable that important voices in both Akwa Ibom and Cross River states have stoutly dissociated themselves from the evil acts of the avengers. An Ijaw man has just served as the country's President for six years, but his kinsmen are still crying of domination and in their paralysed reasoning, only a Niger Delta Republic can free them. However, they fail to understand that in a multi-ethnic region like theirs, others cannot accept a Niger Delta Republic dominated by the Ijaws. More and more people believe that Government Ekpemuopulo, alias Tompolo, is in bed with the avengers to stave off corruption charges against him and his fellow dealers.
Dr Ibe Kachikwu, MD NNPC and Minister of State, Petroleum, had been making frantic efforts to establish contact with the misguided avengers and even though he was said to have met their representatives in Delta State Government House (just imagine!), the militants said it wasn't them and that Kachikwu had been conned!
Elsewhere, Magu had been doing a very good job. Erstwhile Governor of Adamawa State, His Excellency James Bala Ngilari had been so grilled by EFCC that he fell sick! Ngilari has reportedly been hospitalised at a hospital in Gombe. Dikko Inde, the ex-Customs Comptroller General has finally been located and the EFCC is now asking him to explain the kind of hard work that he put up in this life that earned him N2 billion to build the kind of house he allegedly owns at No. 1 Audu Ogbe Street, Jabi, Abuja. Baba Buhari, obviously, there is something nerve-wracking about your anti-corruption fight because Inde has also fallen sick! He has now joined the long list of alleged yam eaters that are ill; Col Sambo Dasuki (rtd), Dr Bello Haliru Muhammed, Olisa Metuh, Ziakede Patrick Akpobolokemi, etc.
Elsewhere, I suppose there are a few other things the Senate is experimenting with that will not also go down well with you. The Senators of the Federal Republic of Nigeria continue to indicate that they can only be led by Dr Olubukola Saraki, no matter how tainted! At a 2-day retreat by the so called Senate Adhoc committee on Constitution Review held in Lagos, the Senators again voted in favour of the strange idea that the Senate President and his deputy be conferred with immunity to help Saraki and Ekweremadu keep their jobs because as the Attorney General and Minister of Justice, Abubakar Malami (SAN), must have informed you, the Police have concluded their investigations into the alleged fantastic forgery of the 2011 Senate rules. There is apprehension on the part of the Senate leadership as the federal government gets set to arraign the duo along with former Clerk, Alhaji Salisu Maikasuwa and his deputy, to explain where they came by the rules with which the current Senate leadership was elected.
Also after failing to amend the Code of Conduct Tribunal Act to shield the Senate President from criminal prosecution, the Senate now wants life pension for national assembly leadership. They also want to strip the President of the Federal Republic of Nigeria of the power of assent over whatever constitutional amendments they make.
Always defending a selfish and sinister motive, Deputy Senate President Ekweremadu supplied the futile and puerile logic: ""This has nothing to do with an individual. It is about the institution. Let us not politicise it. Nobody elected the Chief Justice of Nigeria but he enjoys pension. But if we cheapen our own institution, so be it. Let us not make this a personal thing.""
I know you are not in any way troubled by the bluster coming out of the Senate regarding the case of forgery filed against its leadership; people have been alleged to forge a document, if they say they have not committed forgery, they should go to court and prove it.
It is doubtful if Saraki will be able to surmount all of the legal odds against him, so he badly needs immunity! Thank God, Ibrahim Magu has just disclosed that his commission has concluded investigations into the Nigerian end of the Panama Papers scandal. In all probability, Saraki will have to again put up another legal defence in another court regarding his place in the Panama Papers.
Everywhere, corruption assails us, Mr President. The Senators are not legislating against the suffering of the people of this country; they are legislating for their own gluttony."
yam,Throwback - Soyinka's 1985 Poem On Muhammad Ali,https://allafrica.com/stories/201606100022.html,Nigeria: Throwback - Soyinka's 1985 Poem On Muhammad Ali,9 June 2016,Premium Times (Abuja),http://premiumtimesng.com/,http://www.premiumtimesng.com/arts-entertainment/artsbooks/205030-throwback-soyinkas-1985-poem-muhammad-ali.html,"Muhammad Ali at the Ring-side, 1985
The arena is darkened. A feast of blood Will follow duly; the spotlights have been borrowed For a while. These ringside prances Merely serve to whet the appetite. Gladiators, Clad tonight in formal mufti, customized, Milk recognition, savour the night-off, Show off Rites.
Ill fitted in this voyeur company The desperate arm wrap of the tiring heart Gives place to social hugs, the slow count One to ten to a snappy ""Give me five!"" Toothpaste grins replace the death-mask Rubber gumshield grimaces. Promiscuous Peck-a-cheek supplants the maestro's peek-a-boo.
The roped arena waits; an umpire tests the floor, Tests the whiplash boundaries of the rope. The gallants' exhibition rounds possess These foreplay rounds. Gloves in silk-white sheen Rout lint and leather. Paco Rabanne rules the air. A tight-arsed soubriette checks her placard smile To sign the rounds for blood and gore.
Eased from the navel of Bitch-Mother Fame A microphone, neck-ruffed silver filigree - as one Who would usurp the victor's garland -- stabs the air For instant prophesies. In cosy insulation, bathed In tele-glow, distant homes have built Their own vicarious rings - the forecast claimed Four million viewers on the cable deal alone; Much ""bread"" was loaded on the scales At weighing hour - till scores are settled. One
Will leave the fickle womb tonight Smeared in combat fluids, a broken foetus. The other, toned in fire, a dogged phoenix Oblivious of the slow countdown of inner hurts Will thrust his leaden fists in air Night prince of the world of dreams.
One sits still. His silence is a dying count. At last the lens acknowledges the tested Hulk that dominates, even in repose, The giddy rounds of furs and diamond pins. A brief salute - the camera is kind - Discreetly pans, and masks the doubletalk Of medicine men - ""Has the syndrome But not the consequence."" Promoters, handlers It's time to throw in the towel - Parkinson's Polysyllables have failed to tease a rhyme From the once nimble Louisville Lips.
The camera flees, distressed. But not before The fire of battle flashes in those eyes Rekindled by the moment's urge to centre stage. He rules the night space even now, bestrides The treacherous domain with thighs of bronze, A dancing mural of delights. Oh Ali! Ale-e-e...
What music hurts the massive head tonight, Ali! The drums, the tin cans, the guitars and mbira of Zaire? Aa-lee! Aa-lee Bomaye! The Rumble in the Jungle? Beauty and the Beast? Roll call of Bum-a-Month. The rope-a-dope? The Thrilla in Manilla? - Ah-lee! Ah-lee! ""The closest thing to death"", you said. Was that The greatest, saddest prophecy of all? Oh, Ali!
Black tarantula whose antics hypnotize the foe! Butterfly side slipping death from rocket probes. Bee whose sting, unsheathed, picks the teeth Of the raging hippopotamus, then fans The jaws' convergence with its flighty wings. Needle that threads the snapping fangs Of crocodiles, knots the tusks of elephants On rampage. Cricket that claps and chirrups Round the flailing horn of the rhinoceros, Then shuffles, does a bugaloo, tap-dances on its tip. Space that yields, then drowns the intruder In showers of sparks - oh Ali! Ali!
Esu with faces turned to all four compass points Astride a weather vane; they sought to trap him, Slapped the wind each time. He brings a message- All know the messenger, the neighbourhood is roused - Yet no one sees his face, he waits for no reply, Only that combination three-four calling card, The wasp-tail legend: I've been here and gone.
Mortar that goads the pestle: do you call that Pounding? The yam is not yet smooth - Pound, dope, pound! When I have eaten the yam, I'll chew the fibre that once called itself A pestle! Warrior who said, ""I will not fight"". And proved a prophet's call to arms against a war.
Cassius Marcellus, Warrior, Muhammed Prophet, Flesh is clay, all, all too brittle mould. The bout is over. Frayed and split and autographed, The gloves are hung up in the Hall of Fame - Still loaded, even from that first blaze of gold And glory. Awed multitudes will gaze, New questers feast on these mementos And from their shell-shocked remnants Re-invoke the spell.
But the sorcerer is gone, The lion withdrawn to a lair of time and space Inaccessible as the sacred lining of a crown When kings were kings, and lords of rhyme and pace. The enchantment is over but, the spell remains.
WS
The poem was origInally published in his collection, MANDELA'S EARTH AND OTHER POEMS (Fountain Publications Ibadan Nigeria; 1989)."
yam,ICAG Supports Weija Leprosarium,https://allafrica.com/stories/201606091098.html,Ghana: ICAG Supports Weija Leprosarium,8 June 2016,Government of Ghana (Accra),http://www.ghana.gov.gh/,http://www.ghana.gov.gh/index.php/media-center/news/2827-icag-supports-weija-leprosarium,"The Institute of Chartered Accountants (Ghana) (ICAG) has donated assorted items and a cheque of fifty thousand Ghana cedis to the Weija Leprosarium.
The items comprised bags of rice, sugar, packets of milk, tubers of yam, gallons of cooking oil, large sachets of washing soap (Omo), key soap and packets of toilet roll, totaling more than fifty thousand Ghana cedis.
Presenting the cheque and the items at a ceremony at the Leprosarium, yesterday, the Vice President of ICAG, Mr Christian Sottie, said the donation was a demonstration of ICAG's commitment to supporting the vulnerable in society.
Mr Sottie said the support also formed part of the Corporate Social Responsibility (CSR) of ICAG, particularly when the Institute was celebrating its Annual Accountants' Week.
He urged other corporate bodies and non-governmental organizations to show generosity towards the vulnerable and help make life a little more comfortable to them.
Receiving the cheque and the items on behalf of the Leprosarium, Rev. Father Andrew Campbell, SVD, and Chairman of the Lepers Aid Committee, commended ICAG for the gesture.
Rev. Father Campbell noted that resources to the Leprosarium for the upkeep of the inmates were inadequate; hence support such as the one by ICAG was regularly required and urged others to emulate the example of ICAG.
He urged members of the Ghanaian society not to stigmatize the inmates of the Leprosarium because they had been cured and no longer carried the disease of leprosy.
Presently, the Weija Leprosaruim has 32 inmates, with Mad. Gladys Adobea, who has been living in the leprosarium since 1950, as the senior prefect.
Source: ISD (G.D. Zaney)"
yam,Ramadan - Traders Jerk Prices of Food Stuffs,https://allafrica.com/stories/201606081003.html,Nigeria: Ramadan - Traders Jerk Prices of Food Stuffs,8 June 2016,Daily Trust (Abuja),https://dailytrust.com/,http://www.dailytrust.com.ng/news/150242.html,"Lagos — Prices of foodstuffs in most Lagos markets have increased by 25 percent margin two days after the commencement of this year's Ramadan(Fasting)
One of our correspondents, who visited Isokoko Agege market and Ile epo market along Lagos Abeokuta express way, reports that prices of most food items had increased before the commencement of Ramadan.
Some traders at the markets said prices of most food items fluctuate along the changing economic situation in the country, but customers who spoke to Daily Trust said prices of foodstuffs such as beans, maize, wheat, rice are slightly increased with an additional N100 to N200 per paint rubber.
Other foodstuffs such as semovita, spaghetti, chicken, palm oil and vegetable oil are also a bit higher. While yam, garri, yam flour, onions, melon, dry pepper/tomato paste, fresh and dry fish still maintained their prices.
All types of pepper, except tomatoes are also very costly, our correspondent reports.
""Tomatoes are becoming cheaper and readily available at the market compared to the past few weeks. Presently, there is N100 tomatoes compared to few weeks earlier when four or five pieces of tomatoes was N200,"" said Mallam Abdullah selling pepper and tomatoes at Ile Epo.
Both market men and women, however urged Lagosians to buy their foodstuffs for Ramadan before further increase of food prices.
Meanwhile, Governor Akinwunmi Ambode, has urged Muslims in the state to take the opportunity of Ramadan to promote a culture of religious tolerance and peaceful co-existence among people of diverse ethnicity.
""At this critical period of rebuilding our nation and ensuring that the change we promised is delivered, the lessons of the Holy month of Ramadan must permeate all of our actions and deeds in such a way that each person must act as his brother's keeper at all times"", the governor said."
yam,NAOWA Showers Gifts On C/River Orphanage,https://allafrica.com/stories/201606060044.html,Nigeria: NAOWA Showers Gifts On C/River Orphanage,5 June 2016,Leadership (Abuja),http://www.leadership.ng,http://leadership.ng/news/533398/naowa-showers-gifts-criver-orphanage,"The Nigerian Army Officers' Wives Association (NAOWA) of the 13 Brigade in Calabar, yesterday donated several food items and toiletries to the Uwanse motherless babies home in Cross River State.
Some of the items presented include; a bag of millet, gallons of vegetable oil, cartons of noodle, tubers of yam, toiletries among others.
The gesture, according to NAOWA's coordinator in the state, Mrs. Fatima Mohammed, was in commemoration of the 2016 childrens' day celebration, in fulfillment of the association's main objective; to always show affection to the poor and needy in the society.
The coordinator, who is also the wife of the commander, 13 Brigade of the Nigerian army, Calabar, Brigadier Gen. Sani Mohammed, advised the children to be of good conduct, at all times.
While decrying the attitude of mothers who abandon their children, Mrs. Mohammed described the plight of the children as 'pathetic.'
""The main objective of the association is to assist the poor and the needy in the society.
""We have come to celebrate this year's childrens' day with them, to show them that they are not alone; that there are people outside who care for them.
""I wish all Nigerian children happy childrens' day celebration and advise them to be good citizens of Nigeria. They should have good behavior always"", she said.
Receiving the items, the officer in charge of the home, Mrs. Felicia Oti, applauded NAOWA for the rare gesture.
She disclosed that a total of 22 children were currently in custody of the orphanage, promising to make judicious use of the items donated."
yam,Abaji Chairman Laments Unhygienic Abattoir,https://allafrica.com/stories/201606010530.html,Nigeria: Abaji Chairman Laments Unhygienic Abattoir,1 June 2016,Daily Trust (Abuja),https://dailytrust.com/,http://www.dailytrust.com.ng/news/149183.html,"The Chairman of Abaji Area Council, Alhaji Abdulrahman Ajiya, has expressed displeasure over the unhygienic state of the abattoir in the area.
Speaking when he paid an unscheduled visit to the abattoir on Monday, the chairman decried the manner waste was disposed by the butchers, saying there was the need for them to maintain the culture of cleanliness for the sake of the lives of meat consumers.
The chairman, after demanding from the butchers how much revenue they contribute to the council and other challenges facing them, promised to address all the challenges.
He also interacted with fish and yam sellers inside the market, where he also demanded to know how much each of them pays as revenue to the council.
Ajiya, who further met with the revenue collectors at the market, expressed displeasure over non-remittance of the revenue to the council coffers.
""Apart from the absence of some revenue staff, the indiscriminate waste disposal within the market also calls for concern. I urge all of us to sit up to ensure that the market is kept clean,"" he said.
The chairman, therefore, directed the revenue unit of the council to ensure proper generation of revenue from all relevant sections of traders in the market."
yam,7 Things Tourists Find Strange About Nigerians,https://allafrica.com/stories/201605250010.html,Nigeria: 7 Things Tourists Find Strange About Nigerians,24 May 2016,Vanguard (Lagos),http://www.vanguardngr.com/,http://www.vanguardngr.com/2016/05/7-things-tourists-find-strange-about-nigerians/,"Visiting Nigeria can be a mind-blowing experience as there are so many places to see, cities to visit, and cultures to explore. Certainly, along with the excitement of traveling to or living in a foreign land comes the possibility of the visitor experiencing some form of culture shock.
A number of tourists who have visited or lived in Nigeria have testified to being shocked and overwhelmed by the lifestyle, customs and practices of its people. Here are the top seven things tourists often find strange about Nigerians.
The loudness
Nigerians find it hard to believe, but they are exceptionally loud, especially those from the western region. Some have stated that the loudness is a consequence of their local dialect and their cultural practices, while other believe that the average Nigerian lous because is is their heritage to be boisterous. A typical Nigerian will not hesitate to belt out a song in crowded street in the bid to sell potions or win souls, and most locals will not even try to reduce the pitch of their voice, as long as they feel the need to air an opinion. While locals see these as normal, most visitors find it utterly alarming.
Church buildings every couple of miles
Nigerians are very religious people and a larger part of the country actually practice Christianity and they are very zealous in their faith. It is hard to find a street in most parts of the country (excluding the northern regions which are saturated with muslims)without at least one church or meeting place. Visitors find it remarkable and some have wondered how these churches maintain their members.
Nigerians tend to carry large amounts of cash
For most people who live outside the country, ATMs and credit cards are the way to go when it comes to buying or purchasing. Most wander about with wallets utterly devoid of cash, they do not see the need to carry cash around as it even creates opportunities of getting robbed or maimed. They find it amazing that Nigerians on the other hand seem to love the scent of raw cash and carry money around with them at all times, despite the fact that there ATM machines around and most stores and spots have POS for credit cards. Nigeria is slowly becoming a cashless society, however they are finding it hard to give up the feel of paper money in their hands.
Bold requests for tips
Nigerians are not shy, not when it comes to money. Most visitors not only find it weird that they may have to paying extra for someone to do their job , they are baffled that waiters/waitresses do not hesitate to hint at or outrightly ask for a tip when it is time to collect the bill . Unlike it is in the UK, there's no set arrangement for tipping at restaurant and bars and so there is set amount or percentage one should tip neither is it clear, who should get tipped. The locals however do not see anything wrong with the whole situation as basically, it is the norm. When in Rome, act like the Romans.
Liquor for everyone
Most countries around the world have a legal drinking age of 18 and so does Nigeria, so, many tourists find it astonishing when they see teenagers who are obviously below the age limit buying alcoholic drinks or spirits. The most commonly purchased are the NGN50 satchet liquor sold by women who carry them around in trays and basins.Nigeria has a much more liberal stance on public drinking, and while most visitors find this delightful, there are who consider it unacceptable.
Locals eating full meals in public buses
The public buses, from BRT to Moluwe and Danfo are a major means of transportation for most locals in Nigeria, and while it would generally be considered unhygienic or just improper to eat while in motion or in public spaces that are not meant for eating, a lot of Nigerians flaunt the etiquette anyway and you cannot blame them really as desperate times call for desperate measures. It is no secret that certain large cities in the country are plagued with the incessant traffic jams, and the locals basically cannot stifle the need to stay on the hustle, so, they save time by eating on the bus. Do not be surprised to see someone eating not just gala and coke, but full blown meal like jollof rice, fried yam and sauce or even Amala and Ewedu.
Their strong belief in superstition
Nigerians generally believe in superstition. It is an aspect of almost all the culture in the country and so it is generally accepted. There are so many signs and events that they believe are consequent to how things would turn out and they tend to read meaning to certain things visitors may consider as normal. For instance, Nigerians tend to think that the right eye twitching is a sign that the person would see something good, while the average tourist see it as a sign of stress. Nigerians take their superstition so seriously that they could change their plan for the future or just for the day for something as simple as a black crow perching on one's roof.
By Nkem Ndem is Travel and Tourism writer at Jovago.com, Africa's No.1 online hotel booking portal."
yam,Man in Court for Stealing Yam,https://allafrica.com/stories/201605240958.html,Nigeria: Man in Court for Stealing Yam,24 May 2016,Daily Trust (Abuja),https://dailytrust.com/,http://www.dailytrust.com.ng/news/148068.html,"A 32-year-old man has been arraigned before the Abuja Grade 1 Area Court for allegedly stealing electronic and food items in Kubwa, Abuja.
Monday Charles was charged under sections 79, 342, 246 and 287 of the Penal Code.
The prosecutor, Abba Zurumi, told the court that the complainant, Alimi Samuel of Millionaire Quarters, on May 14, reported at a Kubwa police station that the accused with two others, presently at large, trespassed into his compound and stole a 32"" plasma television valued at N62,000, home theatre, valued at N77,000, standing fan, N8,500, stabiliser, N8,000, centre rug N13,000, half bag of rice, three jeans trousers, four tubers of yam and other valuables.
Zurumi said the stolen items were recovered from the accused during police investigation. The case was, however, struck out by the judge, Mohammed Marafa, who cited lack of substantive evidence.
Meanwhile, the items were returned to the owner and the suspect set free"
