Crops,Original_Search_Title,Link,Headline,Date,Publisher,Publisher_URL,Source_URL,Body_Text
cassava,Jigawa to Set Up Cassava Processing Firm,https://allafrica.com/stories/200908260497.html,Nigeria: Jigawa to Set Up Cassava Processing Firm,26 August 2009,Vanguard (Lagos),http://www.vanguardngr.com/,http://www.vanguardngr.com/2009/08/26/jigawa-to-set-up-cassava-processing-firm/,"Dutse — Jigawa state government has announced its plan to set up a Cassava processing company in Gwaram Local Government Area of the state in order to improve the trade and industry base of the state. This was reavealed by the state Commissioner for Information, Youth, Culture and Sports, Alhaji Aminu Mohammed.
Briefing newsmen on the outcome of the state Executive Council meeting held at Government House Dutse, the commissioner said the feasibility studies has already been conducted, adding that it gave the government the strength to give the approval for its establishment and that very soon work will commence at the selected side.
Mohammed explained that it will cost about N23 million to establish the company and it is expected to start immediately. He stressed that when fully operational, the company will serve as a revenue earner and a ""means of employment to the teeming citizens of the state as well as provide employment to the teeming populace. ""The company will no doubt complement other means of employment to the teeming citizens of the state""."
cassava,The Plight of Vendors And Their Customers,https://allafrica.com/stories/200908250018.html,Gambia: The Plight of Vendors And Their Customers,21 August 2009,FOROYAA Newspaper (Serrekunda),https://foroyaa.net/,http://www.foroyaa.gm/modules/news/article.php?storyid=3189,"Nyima a vendor, was sitting under the hot sun with her twelve months baby boy to struggle for the fish money of her family by selling few items. Musu was also seated at the same market.
According to her, she used to buy cassava, pepper, onion and other condiments to re-sell. She was quick to explain to this reporter that since the morning she has sold only eight dalasis worth of condiments and had to pay five dalasis as duty. She was left with only three dalasis which could not even provide her a cup of rice for the family.She explained that everybody is selling and few have money to buy the goods. Alhagie a kola nut seller says that he normally buys a bag which weighs 60kg for D6000 and the 48kg one for D4200. The old man told me that since morning he sold only 20 dalasi worth of Kola nuts. He said people buy Kola nuts mainly for ceremonies. He said that the sum of money he derives from the sales cannot be relied on each day to even feed himself not to mention his family. He added that things are not easy now because of the decline in purchasing power.
On his part Mbakeh, a carpenter says that there are trying just to manage to get their fish monies but even that is becoming difficult .He told me that they normally buy materials at high prices which reduces their over all income. He gave me an example of a contract for which they charge the customers D2000. He indicated that one would have to spend almost D1600 for the materials needed. One would have to feed those who assist him and provide them with pocket money, which means that the balance for the work will be less than D400.00 while the work takes days or weeks.
He added that to prevent his workshop from closing down they often borrow money to produce items in advance and put it out for sale. He went as far as to show this reporter a well designed box bed (master bed) which he says was there for more than two months without any customers appearing to buy them. He said that the government and all the business sectors should come together to see how to improve the economic environment so that those with skills will be able to find customers for their products. He added that they don't want to sit at home doing nothing but lamented that going to work and not able to have money to pay rent and feed one's family is worse than sitting at home. This reporter spoke to Khaddy, a customer just to find out what the consumers are saying. She explained that she bought the cheapest fish (Chalo) three for 15 dalasis.She calculated the cost of oil, cups of rice, firewood and other condiments and it added up to more than 100 dalasis. She indicated that this is twice the sum they receive for their daily consumption needs."
cassava,Funding Key to Economic Empowerment for Women - Permanent Secretary,https://allafrica.com/stories/200908120303.html,Nigeria: Funding Key to Economic Empowerment for Women - Permanent Secretary,11 August 2009,Leadership (Abuja),http://www.leadership.ng/,http://www.leadershipnigeria.com/index.php/news/headlines/4660-funding-key-to-economic-empowerment-for-women--perm-sec,"Abuja — The establishment of two funding programmes,  Women Fund for Economic Empowerment, WOFEE, and Business Development Fund for Women, BUDFOW, has been identified as part of efforts to ensure equal access of women to basic opportunities.
This was stated by the Permanent Secretary, Women Affairs and Social Development, Dr. Benard Ibe, at a two-day interactive meeting with directors of women affairs in the 36 states.He stressed that the meeting was coming at a time when the federal ministry of women affairs and social development was undergoing tremendous to transformation to ensure the protection of the rights of women, children, the aged and persons with disability.
Delivering the keynote address, Dr Ibe said, the establishment of the two programmes would help women to access soft loans without having to undergo the usual bureaucracies involved in borrowing from commercial banks.
""The interest rates are as low as 10% as against 18-25% charged by the banks,"" he said. ""With these two funding programmes the barrier of lack of access to credit facility will be broken.""
He further added that the ministry had established vegetable oil cottage industry in Damaturu, a pottery cottage in Kwali and a salt cottage in Okpoama in Bayelsa State and that a cassava cottage would commence in Abia and Ekiti states as well as a rice cottage in Sokoto.
Six zonal women political empowerment offices located in Gusau, Zamfara State(North-West), Gombe State(North-East) Lafia, Nasarawa (North-Central), Osogbo, Osun State(South- West), Owerri, Imo State (South-east) and Port Harcourt, Rivers State(South-south) are being empowered to assist and build capacity of women within their respective zones.In her address, the Director of Women Affairs, Mrs E.O Adeyemi, said that it was desirable to engage the untapped energies and abilities of majority of the poor, especially women, if lasting  progress was to be made in sustainable development.
""I also wish to use this medium to solicit the development assistance providers to recognise the pervasive additional obstacles that poor women face and give serious attention to those impediments not only to women but also for effective national development"", she said."
cassava,Memories of Dattijo,https://allafrica.com/stories/200907271283.html,Nigeria: Memories of Dattijo,27 July 2009,Daily Trust (Abuja),https://dailytrust.com/,http://www.news.dailytrust.com/index.php?option=com_content&view=article&id=3305&Itemid=31,"Through the pain and grief following my senior brother Ibrahim Jega's death early last week, memories flooded in of him growing up in Jega and Sokoto, before he moved on in life.
From our earliest days, we heard our parents calling him Dattijo, or venerable old man. He was named after our great grandfather Illon Abdu, who died in 1932. At first Ibrahim wasn't fond of the name, but he later came to like it. One day in 1980, he suddenly paused from reading a novel and told me that our [then 6-year old] younger brother was impolite because he was calling him Ibrahim, instead of Dattijo.
I don't know how our parents programmed it, but as Ibrahim grew up, he began to look every bit like the Dattijo. For one, he was very neat and always passed the spot checks at primary school to determine if a pupil had taken bath that morning.
With nearly 20 of us going to primary school from his house in the late 1960s and early 1970s, our grandfather, the late Magatakarda Malam Kakale, had a tough task controlling us. Being an old schoolmaster who went to Katsina College in the 1920s, Magatakarda set for us many stringent rules. He banned sliding in the mud [bube], banned long-line angling [dogon labe], diving into the river from cliffs [alkahura], bare-handed pond fishing [lalabe], shooting pigeons, gang-like attacks on other kids, playing football within the house, riding donkeys, smoking the locally-made cigarette [huke], making a pass at girls, playing games in pitch darkness, and catching scorpions under the influence of charms we bought at the market. Though the punishment was severe, most of us regularly broke Magatakarda's rules, except Dattijo, who was a total conformist.
The early signs of a long and successful banking career were there in Ibrahim from the beginning. In 1968, when we were being sent from our father's house in Sokoto to school in Jega, each one of us was given 7 shillings, six pence as pocket money. I quickly squandered my own on sweets, sugar cane, boiled cassava and hired bicycles, but Ibrahim still had money many weeks later. When we begged him for money and he refused to give, we used to say that he was a miser.
Every morning before we went off to school, Magatakarda gave each one of us one and a half pence for breakfast. I quickly spent my own money, but Ibrahim opened an asusu in a milk tin and saved alot of money, which he opened when we were going to Sokoto for holidays.
In 1972, he left for Koko Secondary School, then based at Birnin Kebbi. Our father was so happy with Ibrahim's performance there, which he attributed to the stern Principal Mr. Peter Steward [a Briton], that he later stopped our brother Abbas from going to an FGC and sent him to Koko. Years later, he also pulled Maikano out of Government College, Sokoto and sent him to Koko.
In 1974, soon after the Udoji salary arrears were paid, our father bought a magnificent Raleigh Chopper bicycle for Ibrahim. This started Ibrahim's long love affair with bicycles and motorcycles. In 1976, when he entered SBS Zaria, he took his first student ""bulga"" and bought a Yamaha 100 motorcycle for N180. The following year, when I won a state-wide essay competition, our father gave me the Yamaha and gave Ibrahim N200, which he added to another bulga and bought a Honda 185 Roadmaster for N650.
Most motorcyclists in those days did only third-party insurance, but Ibrahim paid N50 for a comprehensive insurance. This turned out to be prescient because 21 days later, the motorcycle was stolen at ABU Zaria's Kongo Campus. After much delay, the insurance firm repaid the N650, minus what they called 21% depreciation. With that and other money, Ibrahim bought a powerful Yamaha 200 motorcycle with double silencer and double speedometer.
Dattijo was always very calm and very studious. When we lived at Abuja Road in Sokoto in the 1970s and early 1980s, we lived in one large guest room with many brothers and cousins. Every day, Ibrahim would sit on an armchair near the door for many hours and read a novel, glancing at his watch every now and then to see if it was prayer time.[He retained this habit to the end; hours before he died last week, he was still glancing at his watch]. When it was time for prayer, he would quietly get up, perform ablution, pray, and quickly resume reading.
He read very large books within a day or two, and generously recommended them to others to read. During the long holidays of 1978 alone, he asked me to read The Autobiography of Malcolm X, Alex Hailey's Roots, Shall We Tell The President, The R Document, Papillon, and many James Hadley Chase and Nick Carter novels.
In later years, I completely dropped the allegation that he was a miser. One day in 1982, I stopped him on the road and begged for some money. I was hoping to get N5, but he dipped his hand in his pocket and gave me N30. I was paralysed with gratitude. Later that year, I told him I was going to Zaria, and he gave me N50. Still later that year, our Mum asked him if he could go to Maiduguri and get some magic water for our Grandma who was losing her eyesight. He said he couldn't go due to his work, but when I agreed to go, he gave me his brand-new Fiat 132 Climatizzata and N100 to buy fuel.
Ibrahim also gave me my first car. In 1985, when he was transferred to Lagos, he left his Fiat with me so that I could take his wife to the university. A year later, when she graduated, I took the car back to him, and he said I should keep it. Over the next five years, I had serious trouble maintaining the Fiat, which consumed most of my N600 monthly salary, so anytime he came from Lagos, he gave me some money to help maintain it.
He worked for the Nigeria Bank of Commerce and Industry [NBCI] in Sokoto, Lagos, Katsina and Kano, then moved to Afribank and served in Kano and Kaduna, before he went to Standard Trust Bank in 2004, which later merged with UBA. He got rapid promotion at STB and UBA, ending up as Executive Director at UBA Group. He often spoke fondly of UBA's GMD Tony Elumelu and his exacting standards. He said one night, the GMD phoned him at 1am with some instructions, then called again at 2am, and again at 3am. His wife suggested to him to shut down the phone, but he merely smiled and said, ""I can't do that.""
On top of it, Ibrahim had a very large circle of friends, which he actively maintained over the years. Now he is gone, leaving behind a wife and five children. May Allah grant him Aljannat."
cassava,Inmates Explain Ordeal At Gbarnga Central Prison,https://allafrica.com/stories/200907230733.html,Liberia: Inmates Explain Ordeal At Gbarnga Central Prison,23 July 2009,The Informer (Monrovia),http://www.informerliberia.net/,http://www.theinformer-lr.com/oneadmin/newspublish/samplenewspublish.php?news_id=4481&start=0&category_id=0&parent_id=0&arcyear=&arcmonth=,"Gbarnga — Inmates detained at the Gbarnga Central Prison have expressed complete frustration and indignation over their prolong confinement without facing court trial.
The prisoners, who have been detained for different crimes, ranging from murder to simple assault, lamented that some of them have been in detention for more than three years without having their days in court of competent jurisdiction to exonerate themselves from charges leveled against them.
A motorcyclist Big-Boy Mulbah, explaining his ordeal to our correspondent, say he has been in detention for the past three months on charges of 'misapplication of entrusted property', and the opportunity has not been created to give his side of the story through court proceedings.
His trouble ensued when a helmet belonging to one of his friends went missing from him, and he promised a replacement. While in the process of sourcing funding to do the replacement, he was taken to the Police at which time he was charged for 'misapplication of entrusted property', and forwarded to court for prosecution. Big-Boy said since his detention, trial has not commenced, making the prison compound to be his new home.
Another detainee Momo Willie, very disappointed, informed this Paper that he has also been in jail for four months without court trial with the charge of 'simple assault'. His plight is similar to Big-Boy.
Data obtained from Gbarnga Central prison established that there are seven sentenced prisoners while 62 detained inmates are awaiting court trial.
Among the 62 awaiting prosecution, 12 are facing trial for murder, seven for rape, eight for statutory rape, two for armed robbery, 13 for theft of property and eight for alleged burglaries.
Apart from the prolonged detention, inmates and convicts are said to be faced with serious food shortage.
They are being fed once a day with bulgur wheat provided by the World Food Program (WFP), sometimes without oil. They claimed that their food are poorly prepared, and not served on time.
They alleged that their alternative food source is dry gari (farina, made from cassava), normally sold to them by officers.
When contacted to comment on the situation, authorities at the Gbarnga Central Prison admitted that some of the prisoners have been jailed beyond the required statue as specified by law.
Though the Superintendent of the center was not available to comment, a Correction Offices, Bindu Kollie, told this Paper that as a result of the prolonged detention of prisoners at the Central Prison, authorities at the center have been faced with threats of jailbreak by hardened criminals there.
She maintained that on numerous occasions the Ministry of Justice as well as the Circuit Court in the county has been informed on the protracted incarceration of inmates.
She confirmed that the inmates are fed with bulgur wheat twice a day, and denied that they live on dry gari, as alleged by the inmates.
""They at time asked us to buy gari for them, but this is not their regular diet,"" one prison officer told our reporter.
Meanwhile, the Gbarnga Central Prison is in dire need of a generator that would provide electricity on the compound, Madam Kollie said.
She said as a result of the lack of electricity on the compound, correction officers are finding it tremendously difficult to exercise the normal cell inspection of criminals at night. Contact: jefferson.massah@yahoo.com/ +2316828622"
cassava,Strange Disease Hits Busia,https://allafrica.com/stories/200907230463.html,Uganda: Strange Disease Hits Busia,22 July 2009,New Vision (Kampala),http://www.newvision.co.ug/,http://newvision.co.ug/D/8/17/688679,"Kampala — EXPERTS from the health ministry are in Busia town to investigate a strange disease that has hit the area. The disease, which has symptoms similar to those of cholera, brok out in Soloa, Arubaine, Marachi A and B and Mugungu villages.
Seven people, including two children, died after suffering from severe diarrhoea and vomiting. Over 20 others were admitted at Samia-Bugwe North Health Centre IV.
Dr. George Oundo Bwire, the district health officer, said some of the patients had been discharged. ""I cannot, therefore, say there is a cholera outbreak,"" Oundo said. The Arubaine and Marachi leaders blamed the disease on the Busia-Kenya sewage system, which they said had overflowed into the village wells.
They said residents started falling sick when the sewage started flooding. Oundo said an isolation centre had been created at the health centre, adding that some patients who were at the health centre before the outbreak, discharged themselves fearing that they would contract the disease.
He appealed to residents to report any suspected cases. However, some of the patients said they had eaten cassava and chapattis from Arubaine market.
James Bagaga, a Marachi B resident, said he developed the symptoms eight hours after he drunk water packed in kaveera (polythen bag)."
cassava,Four in Hospital After Beans Meal,https://allafrica.com/stories/200907131109.html,Nigeria: Four in Hospital After Beans Meal,13 July 2009,This Day (Lagos),http://www.thisdaylive.com/,http://www.thisdayonline.com/nview.php?id=148563,"Ilorin — Four persons have been reportedly admitted at one of the private hospitals in Ilorin, Kwara State capital, weekend, after eating beans suspected to be poisonous.
The incident, according to THISDAY checks, happened at Taiwo- Isale area of the ancient city.Sources close to the family told newsmen in Ilorin, yesterday, that after eating the beans, they complained of stomach ache, which later resulted to blood gushing out of their mouths.
Also yesterday, the state Ministry of Health said it had taken the cassava flour that killed six persons two weeks ago, for laboratory test.
Commissioner for Health, Mrs Ayinke Saka, said the development would assist the ministry to know the extent of the chemical component of the poisonous flour.
It would be recalled that, two families at Baruten Local Government Council area were at logger heads over a parcel of land, which led one of them poisoning the cassava flour spread in front of the house of the other family, killing six members of the family after a meal."
cassava,Pallisa Passes Sh19 Billion Budget,https://allafrica.com/stories/200907030010.html,Uganda: Pallisa Passes Sh19 Billion Budget,2 July 2009,New Vision (Kampala),http://www.newvision.co.ug/,http://newvision.co.ug/D/8/17/686704,"Kampala — PALLISA district council has passed a sh19.9b budget for the 2009/2010 financial year. Priority was given to construction of more health centres to improve public access to health care.
Presenting the budget proposals to the council at Pallisa Red Cross Hall on Friday, the finance, planning and administration secretary, Emmanuel Odelle, said sh18.8b (94% of the budget) would be central government grants.
He said sh907.7m (5%) would be from development partners and sh220m (1%) would be from local revenue.
Odelle told the council presided over by the speaker, Fred Madautu, that sh517m had been earmarked for construction of classrooms, pit-latrines and provision of desks and scholastic materials in primary schools.
The district is also to procure disease-resistant cassava cuttings to reduce food shortages caused by the brown streak virus that has cut down cassava production in the area.
Odelle said sh580m would be used to improve the road network by opening new roads and routinely maintaining both district and community roads."
cassava,"Country, DR Congo Share Many Similitude",https://allafrica.com/stories/200907021087.html,"Liberia: Country, DR Congo Share Many Similitude",2 July 2009,The Analyst (Monrovia),https://www.analystliberiaonline.com/,http://www.analystliberia.com/liberia_congo_share_july02_09.html,"The Charge d'Affaires en Pied at the Embassy of the Democratic Republic of Congo, Madam Nena Marie Helene Okitundu Ayaki has said that the people of Liberia and DR Congo have many things in common such as names of persons and places as well as their eating habits.
""Names such as Kollie, Kiazulu, Mobutu and Tamba, and places such as Congo Town, Mamba and Matadi are used in both countries where the two peoples also eat cassava, cassava leaves, potato greens, etc alike. We Congolese therefore feel at home in Liberia,"" she said.
Noting that that DR Congo and Liberia have had secular and fraternal relations existing long since the abolition of the slave trade, the Congolese envoy added that both countries also share a recent history characterized by civil wars and today they find themselves under United Nations peacekeeping operations and both needing reconstruction.
""All these common points must bring us together in order to exchange our experiences and it will help enrich us mutually,"" she observed.
Amb. Okitundu Ayaki spoke on June 30 at Mamba Point Hotel in Monrovia at a reception in observance of the 49th Independence Anniversary of her country, the Democratic Republic of Congo. He told the agathering that the DR Congo was declared the third republic three years ago and by promulgating a new constitution President Joseph Kabila Kabange launched a socio-economic project within the national reconstruction program that outlined five priorities including electricity and water; education; housing; infrastructure; and, health.
""The signing of a mining contract by the Government of the DR Congo with the Government of the People's Republic of China has been wrongly understood by the Breton Woods institutions while there is space for all foreign investors in the DR Congo,"" she noted.
""Another major factor that has undermined the Government's intervention program is the conflict in the east of the DR Congo which has taken a heavy toll in human lives, and displaced the population massively. We cannot stop to deplore the flagrant violation of humanitarian law and human rights, and the violence perpetuated against women and children by the different armed factions.""
She said her mission was monitoring ongoing reforms in Liberia with interest and welcomed the reconstruction efforts by the leadership of President Ellen Johnson Sirleaf. ""We extend our congratulations for her dedicated and tenacity in rebuilding Liberia,"" she noted.
""As we celebrate today June 30, the 49th Independence Anniversary of our Country, the greatest hope we express is that peace and security reign forever in DR Congo and Liberia,"" she concluded.
Also making remarks on behalf of the Government of Liberia, Vice President Joseph N. Boakai concurred with the Congolese envoy applauding the long cordial and fraternal relations that has persisted between DR Congo and Liberia.
""In fact late Congolese President Mobutu was an honorary citizen of Liberia and, Kakata, the capital city of Margibi County was named after a Congolese called Kaka,"" the VP said.
Vice President Boakai said Congolese residing in Liberia are law abiding and said the Liberian Government would continue to provide protection for them and all other foreign residents in Liberia, and urged them to continue to conduct their normal activities freely in Liberia within the confines of the laws of the country.
On the conflict in DR Congo, Vice President Boakai said the Government of Liberia supports the policy of dialogue. While the Congolese envoy earlier called for observance of one minute silence in memories of Congolese national heroes including the first Prime Minister Patrice Emery Lumumba, the Vice President of Liberia, on his part, called for equal ritual in memory of the distinguished Liberian woman, D. Musuleng Cooper, who passed away.
The event was attended by members of the Liberian Legislature, Cabinet, diplomatic corps, Congolese community and friends of DR Congo, among them the Special Representative of the Secretary General and Head of the United Nations Mission in Liberia Margret Loj, Foreign Minister Obubanke King-Akerele, Education Minister Dr. Joseph Korto, Nimba County Senator Aldophus Dolo, Maryland County Senator Gloria Scott."
cassava,Six Die After Cassava Flour Meal,https://allafrica.com/stories/200907010297.html,Nigeria: Six Die After Cassava Flour Meal,1 July 2009,This Day (Lagos),http://www.thisdaylive.com/,http://www.thisdayonline.com/nview.php?id=147533,"Ilorin — Six people have been confirmed dead in Nimgurumi town in the Baruten Local Government Area of Kwara State after taking cassava flour suspected to be poisonous.
Also, four people are now receiving medical attention at a private hospital located in the town due to the incident.
THISDAY checks revealed that the incident occurred following the crisis between the two families over a parcel of land in the town.
It was gathered that one of the families was said to have spread the cassava flour in front of their house so as to get it dry for consumption but unknown to them, one of the neighbours was alleged to have put a substance suspected to be poison into the cassava flour.
Sources close to the town said that the unsuspected family was reported to have prepared a meal with the cassava flour which resulted in the food being poisoned, consequently leading to the death of some members of the family
Contacted yesterday, the state police command confirmed the death of six persons as a result of food poison , saying the command had commenced full investigation into the incident.
The state police command Public Relations Officer, Mr. Dabo Exekiel, who spoke with newsmen in Ilorin yesterday said that as soon as the detailed report on the incident is ready, the command will make it available to the public."
