Crops,Original_Search_Title,Link,Headline,Date,Publisher,Publisher_URL,Source_URL,Body_Text
cassava,CFI Adds 'Sasai Watch' Feature to Super App's Growing List of Services,https://allafrica.com/stories/202012210778.html,Zimbabwe: CFI Adds 'Sasai Watch' Feature to Super App's Growing List of Services,21 December 2020,The Herald (Harare),https://www.heraldonline.co.zw/,https://www.herald.co.zw/cfi-adds-sasai-watch-feature-to-super-apps-growing-list-of-services/,"Cassava Fintech International (CFI) has added the Sasai Watch feature to the Sasai all-in-one App, in a move that is set to bring artists, entrepreneurs and other African content creators much closer to their audience.
Introducing the new feature, CFI said Sasai Watch will provide a platform for Africans and the global community to create and upload content directly to their audience via the Sasai App.
""We are excited to deliver a solution that we believe will address concerns that have been raised over similar platforms that have been viewed as less favourable to African content creators, in terms of reach, compensation, and payment methods,"" said CFI Group CEO Darlington Mandivenga during a virtual media launch of Sasai Watch, attended by over 80 participants, including journalists from across the continent.
""The Sasai super App aims to address this gap, by offering content creators a platform where they can easily monetise their content and collect payments conveniently. Furthermore, content providers will be able to upload their content directly on the platform for their viewers to access from anywhere,"" Mr Mandivenga said, adding that it was a much-needed solution for the continent's talented creatives that need exposure and recognition for their work.
Mr Mandivenga said the Covid-19 pandemic had highlighted the importance of offering streaming services to billions of people across the world.
""As internet penetration continues to increase across the African continent, we must offer our content creators a digital solution to seamlessly upload their content and for our users to conveniently access this content on-demand,"" said Mr Mandivenga.
Sasai Watch, which is inspired by the lack of a dedicated digital platform for African content providers, will allow users to create, edit, and upload video content on the platform in a similar manner as Youtube. Sasai Watch has a deliberate focus on African content, hence its positioning as 'The Home of Black Content'.
Since its launch a few months ago, Sasai has become popular in Africa for offering products that meet contemporary digital needs. Some of the unique, relevant and timely products that the application has offered include Sasai Team Talk, Sasai Moments, Wi-Fi Finder (Africa's Missing Network) and the Africa CDC TravelPass, a timely solution to help travellers cross borders hassle-free during the COVID pandemic.
Sasai, which is believed to be on course to be Africa's number one application, embraces diverse cultures through its provision of all the main African languages on the continent and its integration to essential verticals in a user's daily life, such as Payments, Remittances, Social Chat, Teleconferencing and Digital Media.
Sasai chief operating officer Tapera Mushoriwa, who made a presentation of Sasai Watch during the media launch, said the launch the App's latest feature will provide an opportunity for Africa's media industry to be transformed into a lucrative sector.
""Africa has largely been excluded in the digital market space particularly on the content-based platforms. While streaming platforms such as Netflix are slowly taking up African content on board, there remains a gap for an ordinary person to easily upload and share content with other users and where applicable, to get paid for it. Sasai Watch has been developed to address these needs,"" he said.
Mr Mushoriwa also expressed the need to cater for Generation Z which, according to JWT Intelligence, in partnership with Snap Inc, found out that these spend a lot of time on social platforms where they want to express themselves creatively.
The report highlights that 56 percent of Generation Z use Youtube, Snapchat, TikTok, and other similar platforms to create and post content in their spare time.
Sasai Watch is part of the super app's interactive offering that also includes Moments and Podcast. It is available to all Sasai users and will offer both free and subscription-based video content. Users will also be able to upload video content of up to 2Gigabytes through their mobile devices.
The feature is powered by artificial intelligence and a machine learning algorithm that enhances user-experience by recommending video content to the user, based on previously viewed content. Individuals are also able to add videos to their wish-list as well as to create albums of their content.
The Sasai Watch is seamlessly integrated into the Sasai Wallet, which allows users to instantly pay for subscription-based services, without leaving the platform.
In October, Sasai launched the Content Partners Program, which allows creators to upload and earn money for their content on the platform. This is a unique arrangement that is earmarked to position Sasai Watch as the largest video platform on the continent. At the time of launch, the platform had already amassed more than 20 000 videos cutting across a variety of categories, including religion, entrepreneurship news, comedy and many more."
cassava,Bold Revamp Doubles Ecocash Capacity,https://allafrica.com/stories/202012070859.html,Zimbabwe: Bold Revamp Doubles Ecocash Capacity,6 December 2020,Zimbabwe Standard (Harare),http://www.thestandard.co.zw/,https://www.thestandard.co.zw/2020/12/06/bold-revamp-doubles-ecocash-capacity/,"AN extensive revamp of the EcoCash platform that sent markets into complete turmoil in November last year doubled the mobile money transfer operation's capacity to 450 transactions per second, according to the firm's parent, Cassava Smartech.
Previously, the EcoCash system had capacity to handle 200 transactions per second, before bold steps were taken to revamp it and almost grounding a fragile economy.
EcoCash's gridlock wiped out potential revenue running into hundreds of millions from the Zimbabwean economy, which has heavily relied on the firm for payments since a grinding cash crunch erupted from 2016.
The Postal and Telecommunications Regulatory Authority said at the time the EcoCash mobile money platform accounted for about 99% of combined transfer services in Zimbabwe.
This demonstrated the importance of EcoCash to Zimbabwe.
EcoCash is operated by Econet Wireless' sister company, Cassava Smartech, and was the second biggest payment system after swipe cards in value terms at the time.
Last week, Cassava, which also controls Steward Bank, said the gridlocks were now history.
""The core banking system upgrade at Steward Bank is due to be completed in December 2020 and will be instrumental in driving our bank's digital agenda,"" the firm's chairperson Sherree Shereni said in a commentary accompanying financial results for the half-year ended August 31, 2020.
""The upgrade will also enhance regulatory compliance initiatives, whilst enhancing Steward Bank's ability to offer a wider scope of services on its digital platforms.
""The new EcoCash system, which we migrated to in the previous financial year, has stabilised and we are proud to announce that all issues that occurred during the changeover were adequately resolved. The system now has capacity to complete 450 transactions per second from an average of 200 transactions per second before the upgrade.""
But it has been a frustrating year for EcoCash.
It has seen its business suffer constant disruptions, as terrified authorities blamed mobile money firms for abetting an inflationary rage, which triggered relentless price hikes.
Shereni revealed how the volatile terrain stifled business.
""There have also been a number of regulatory directives issued by the RBZ (Reserve Bank of Zimbabwe) during the period under review which have impacted our business,"" she said.
""The directives include a revision of customer transaction limits, suspension of certain user and transaction categories, and banning of multiple wallets for individuals.
""In compliance with SI (Statutory Instrument) 80 of 2020, EcoCash has now integrated with ZimSwitch, which the RBZ designated as a national switch.
""The group has also applied to RBZ for EcoCash to be designated as a national switch.
""We continue reviewing our tariffs, which are approved by the regulator, maintaining a balance between inflation, business sustainability and affordability to our customers.
""The regulator approved a tariff increase in August, which has had a positive effect on business performance.
""We expect the full effect of these changes to impact our financial performance in the second half of the financial year.""
Cassava suffered a 34% slide in revenue during the period to $5,4 billion, compared to $8,2 billion previously as a result of interruptions to economic activity and the regulatory pronouncements.
The group posted a $1,5 billion loss, from a $27 million profit previously."
cassava,Ecocash Revenue Continues to Dwindle,https://allafrica.com/stories/202012020399.html,Zimbabwe: Ecocash Revenue Continues to Dwindle,2 December 2020,New Zimbabwe (London),http://newzimbabwe.com/,https://www.newzimbabwe.com/ecocash-revenue-continues-to-dwindle/,"CASSAVA Smartech Zimbabwe Limited's subsidiary, EcoCash's revenue contributions to the group continue to dwindle following recent operating measures effected by the Reserve Bank of Zimbabwe (RBZ) to curb the platform's abuse by illegal money changers.
In a trading update issued by Cassava, it states transactions processed on the EcoCash platform went down to about 19% of the total value processed on the National Payments System.
This is down compared to the 30% recorded the previous year.
Presenting the company's performance for six months ended August 31 2020, the company's chairperson Sherree Shereni said revenue contributions from the business unit had also dropped compared to a similar period in 2019.
""EcoCash revenue contribution, at 63% compared to 73% realised last year have declined, both as a result of macro-economic factors and regulatory changes that took place during the period under review, as well as contribution from the exponential growth in the Insurtech and ODS business units,"" she said.
The EcoCash platform was severely impacted by a series of measures implemented by the RBZ early this year.
Between April 2020 and September 8, 2020, the RBZ through its subsidiary, the Financial Intelligence Unit (FIU) issued a total eight directives targeted at the EcoCash platform.
These included reductions in transactional limits, suspension of agent lines, directive to integrate on the Zimswitch platform, among others measures.
The RBZ defended the directives arguing they were meant to block illegal foreign currency dealers from abusing the platform by increasing parallel market exchange rates and derailing government's efforts to stabilise the economy.
The period after the implementation of these directives has been marked by both price and exchange rate stability."
cassava,Cassava Suffers Zwl$ 2.4 Billion Exchange Losses,https://allafrica.com/stories/202012010619.html,Zimbabwe: Cassava Suffers Zwl$ 2.4 Billion Exchange Losses,1 December 2020,263Chat (Harare),http://www.263chat.com/,https://263chat.com/cassava-suffers-zwl-2-4-billion-exchange-losses/,"Diversified tech-solutions company, Cassava Smartech Zimbabwe Limited (Cassava) suffered exchange rate losses amounting to ZWL$ 2.4 billion in the six months to August an indication that the rapid depreciation of the Zimbabwe dollar during the period complicated matters for local companies with external obligations.
The exchange rate losses were just below half the company's revenue for the period which stood at ZLW$ 5.4 billion.
The Zimbabwe dollar- for the greater part of the period under review was rapidly depreciating against major currencies until end of June when government introduced the Foreign Currency Auction System which managed to contain the run-away exchange rate.
""Exchange losses continue to weigh-down on business performance, with an amount of ZWL2.4 billion having been recorded in the period under review in respect of the foreign obligations that the Group currently has,""
""Foreign liabilities at the end of the period amounted to US$ 40.1 million, of which US$ 31.4 million comprise of the Group's obligation with respect to the debentures issued by Econet Wireless Zimbabwe Limited prior to the demerger in 2018,"" said Cassava Chair, Sheree Shereni.
Meanwhile, the Group revenue declined 34 percent to ZWL$ 5.4 billion during the period against ZWL$ 8.2 billion realized during comparable period in 2019.
""This was mainly as a result of the COVID induced interruptions to economic activity, as well as the pressure from various regulatory pronouncements, both of which had a significant impact on the revenue of the Group,""
""EcoCash revenue contribution, at 63% (2019 : 73%) declined, both as a result of macro-economic factors and regulatory changes that took place during the period under review, as well as contribution from the exponential growth in the Insurtech and digital On-Demand-Services business units,"" said Shereni.
In May this year, the Reserve Bank of Zimbabwe ordered the Group subsidiary-Steward Bank to stop payments into its Ecocash Private Limited's Mobile Money Trust account as part of measures to contain the rampant abuse of the facility for illicit foreign currency deals by money changers.
Whilst transaction volumes also declined during lockdown, the lifting of COVID restrictions and subsequent opening up of the economy from August 2020 saw a notable recovery of volumes across all platforms, the Group said.
Going forward, the imminent completion of Steward Bank's systems upgrade in December, together with the just completed EcoCash system upgrade, will be key to digital inclusion focus for the Group.
The new Ecocash system now has capacity to complete 450 transactions per second from an average of 200 transactions per second before the upgrade."
cassava,Cassava Extends 'My Ecocash Rewards' to Diaspora Remittances,https://allafrica.com/stories/202011160697.html,Zimbabwe: Cassava Extends 'My Ecocash Rewards' to Diaspora Remittances,16 November 2020,263Chat (Harare),http://www.263chat.com/,https://263chat.com/cassava-extends-my-ecocash-rewards-to-diaspora-remittances%C2%AC/,"Cassava Smartech Zimbabwe (Cassava) has extended its 'My Ecocash Rewards' promotion to the diaspora community as a way of bringing smiles to local customers during this festive season.
The promotion, launched at the beginning of last month, rewards EcoCash customers who transact on the platform by awarding them points which are redeemable for actual monetary value, airtime or data at the end of every month.
To date a million EcoCash customers have already redeemed their points and enjoyed their benefits in the hugely popular promotion, which is running until the end of February, 2021.
Mr Givemore Jojo, Cassava Smartech's Chief Commercial Officer, said his company's strategic partnership with Cassava Remit UK and EcoCash Remit SA will see customers, who receive funds from the diaspora through these International Money Transfer operators, enjoying extra rewards through the promotion.
""Promoting incoming remittances into Zimbabwe remains one of our strategic areas of focus. As such, customers who receive funds into their EcoCash Foreign Currency Account (FCA) wallets via Cassava Remit and EcoCash Remit earn booster points in the ongoing promotion,"" Mr Jojo said.
""For every US$2 received from the diaspora, a customer immediately gets 1 point - it's that simple.""
Already, thousands of EcoCash customers who received funds from the diaspora in October were rewarded with booster points, which they easily redeem at the end of the month.
""This is over and above the guaranteed United States dollar (US$) cash pick-ups available around the country at all Econet Shops and Steward Bank branches for funds sent from the diaspora,"" Mr Jojo said, adding that Ecocash customers are now being served at Express Counters for quick access to their cash at the Econet shops.
In an effort to promote increased foreign currency remittances into Zimbabwe, Ecocash customers who receive international remittances using Cassava Remit and EcoCash Remit also stand a chance to win smart devices in weekly draws.
This is in addition to the points they earn from transacting.
""Indeed, EcoCash customers who receive diaspora funds have every reason to smile as the promotion recognizes their importance and the critical part they play to the EcoCash business, as well as the economy at large in terms of promoting the use of formal channels to receive money from the diaspora,"" Mr Jojo said.
Statistics from the Reserve Bank of Zimbabwe show that the country recorded a 33 percent increase in diaspora remittances to US$466,2 million as at July 31, 2020 up from US$349,7 million recorded at the same time last year.
Diaspora remittances have proved to be critical to the economy as the country battles to attract significant foreign direct investment.
Mr Jojo said the partnership between Ecocash and Cassava Remit and Ecocash Remit will see increased diaspora remittances in the long term.
""As you know Cassava Remit has grown to cover the whole European Union (EU) in addition to the UK, which allows Zimbabweans in Europe to send money home at the lowest transaction fees in the sector of less than 5% per transaction, while their friends and family at home get to enjoy USD cash guaranteed, along with other benefits from the MyEcoCash Rewards,"" he said."
cassava,"Cassava Plots Revamp, Diversification",https://allafrica.com/stories/202011130773.html,"Zimbabwe: Cassava Plots Revamp, Diversification",13 November 2020,Zimbabwe Independent (Harare),http://www.theindependent.co.zw/,https://www.theindependent.co.zw/2020/11/13/cassava-plots-revamp-diversification/,"CASSAVA Smartech is pursuing robust infrastructure upgrades and income diversification strategies as it rebuilds its tech-based operation into a world-class firm with impetus to respond to market turbulences.
This was a key message delivered to the market last Friday, as the ambitious tech giant revealed that its first full year of operations added ZW$4,6 billion (US$57,5 million) fresh revenues to the business.
Last week's financial statements represented the group's first full year of operations following a demerger from Econet Wireless Zimbabwe. Subsequent to its establishment, Cassava traded for only four months of the previous year.
Chairperson Sherree Shereni said her strategy will see the listed outfit review Steward Bank's systems and capacitate it to respond to customers' requirements following a difficult year on the digital banking platform.
One of the pioneers in a revolution to build banks that ride on digital platforms to facilitate transactions, Steward Bank has had a fair share of challenges in the past year, with staff working around the clock to explain to enraged customers the driving forces behind regular disruptions.
This could point to Shereni's urgency to restore the bank's lost pride as the leader of digital banking in Zimbabwe.
But still, Cassava said Steward, together with Zimbabwe's biggest mobile money transfer platform, EcoCash, generated the bulk of the revenue during the period with a combined 80%.
An upgrade of Steward's platform will be the next big phase in Cassava's ambition to rule the Zimbabwean digital banking space following a similar investment at EcoCash, which gave the business a near 100% success rate.
But after seeing ZW$2 billion (US$25 million) wiped out of the business in currency related risks, Shereni is moving quickly to seal all internal gaps that may erode shareholder value, building up her defences to assure them that the business is well placed to charge into the next 12 months.
""We are operating in a volatile, uncertain, complex and ambiguous environment which calls for new ways of managing risks whilst preserving shareholder value,"" Shereni said in a commentary to the financial results.
""We will continue seeking opportunities that grow shareholder value and allow us to build a sustainable, competitive advantage in the market . . . The success of our business is predicated upon the stability, efficiency and effectiveness of our technology platforms. The group is cognisant that our customers entrust their confidence to us based on our continued ability to deliver a consistently high quality of service. In the next financial year, the group has also embarked on a banking system upgrade which will improve customer service whilst enhancing the bank's operational efficiency. We always aim to have robust, world-class digital infrastructure in line with our corporate vision,"" the Cassava boss added.
She spoke as Cassava's financial statements revealed a huge market switch to the EcoCash mobile money transfer platform, which has outfoxed generally weak competition in Zimbabwe, riding on what she describes as its convenience and availability.
""EcoCash has dramatically improved as measured by speed of transacting and the near 100% rate of successful transaction completion,"" she said.
Shereni said revenues rose by 43% to $4,6 billion, compared to ZW$1,1 billion (US$13,7 million) during the four months to February 2019.
Cassava's gross profit margin rose 68% from 57% in 2019, while the earnings before interest, tax, depreciation and amortisation margin defied Zimbabwe's economic crisis, rising to 29%, from 27% previously."
cassava;yam,'Govt Has Performed Better in Industralisation Under 4th Republic',https://allafrica.com/stories/202011120265.html,Ghana: 'Govt Has Performed Better in Industralisation Under 4th Republic',11 November 2020,Ghanaian Times (Accra),http://www.ghanaiantimes.com.gh/,https://www.ghanaiantimes.com.gh/govt-has-performed-better-in-industralisation-under-4th-republic/,"The Managing Director of the State Transport Company (STC), Nana Akomea, has touted that the New Patriotic Party (NPP) has performed better in industrialisation than any other government under the Fourth Republic.
According to him, ""the NPP, under the leadership of President Nana Akufo-Addo, has so far created about 139,331 jobs under the government's flagship 1 District 1 Factory (1D1F) industrialisation programme.
""As of July 2020, 76 1D1F factories are in operation, of these, 28 are new factories, while 48 are existing factories that have taken advantage of 1D1F scheme to expand and add on new production units with a total of 232 factories also at various stages of completion.
""Even though we do not have a factory in each district, progress achieved in industrialising Ghana by the President Akufo-Addo-led administration cannot be beaten, in the history of the Fourth Republic,"" Nana Akomea asserted.
Addressing a press conference organised by the NPP on Monday in Accra, he disclosed that jobs which comprised 18,811 direct and 120,520 indirect jobs were created as of July 2020.
Nana Akomea explained that the1D1F was a policy strategy which provided for the government partnership with private investors to build carefully selected large scale industries that would serve as growth poles for industrial economy.
He mentioned selected industries including heavy import ones, like rice, sugar, canned tomato, chicken processing, and others, stressing ""the push for automotive development is already attracting investment from global brands such as Toyota, Volkswagen and Sinotruck.
""This is the most determined push to achieve an industrial economy for the country, since President Dr Kwame Nkrumah and the citizenry, particularly the youth, must vote for this determined effort to secure for ourselves an industrialised country that produces and sells for exports and local market, chocolate instead of cocoa beans, gold trinkets/ornaments instead of raw metal, aluminum ingots instead of bauxite,"" he said.
Nana Akomea added that ""cassava and potato chips alongside raw cassava and potato, yam chips alongside yam, processed pepper alongside raw pepper, canned tomatoes alongside raw produce, fragrant rice instead of raw unprocessed rice among others."""
banana;cassava;sorghum;sweet potato,Country's Inflation Rate Remains Constant,https://allafrica.com/stories/202011110551.html,Tanzania: Country's Inflation Rate Remains Constant,11 November 2020,Tanzania Daily News (Dar es Salaam),http://dailynews.co.tz/,https://dailynews.co.tz/news/2020-11-115fab831e7caed.aspx,"THE Annual Headline Inflation Rate for the month of October, 2020 has remained stagnant at 3.1 per cent as it was recorded during the corresponding period in September, 2020, the National Bureau of Statistics (NBS) has said.
According to NBS Director of Population Census and Social Statistics, Ruth Minja, the stagnation of the headline inflation explains that the speed of price change for commodities for the year ended October, 2020 remained constant as that recorded for the year ended September, 2020.
The overall index went up to 119.43 in October, 2020 from 115.84 recorded in October, 2019.
The Headline Inflation Rate measures inflation rate when all items in the fixed CPI basket are included.
""Annual headline inflation rate for the month of October, 2020 has remained constant as that of September, 2020. This is mainly attributed to the decrease and increase of prices for food and nonfood items for the year ended October 2020 compared to prices recorded for the month of October 2019,"" she said.
She named some food items that showed price decrease as for the month of October, 2020 compared to October 2019 as rice by 4.2 per cent, maize grain (12.4) maize flour (3.2) wheat flour (0.9) sorghum flour (0.8) cassava flour (1.4), fresh cassava (2.5), sweet potatoes (5.4) and cooking bananas (6.3). On the other hand, some of non-food items that shows a price increase for the month of October, 2020 compared to prices for the month of October 2019 includes, clothing by 2.2 per cent, gas (6.6), charcoal (8.8), repair of travelling goods like motor vehicles (8.3) and furniture's (1.4).
Ms Minja said non-alcoholic beverages inflation rate for the month of October 2020 has stagnated at 3.4 per cent as it was recorded in September, 2020.
In comparison with other East African countries of Kenya and Uganda, she said the annual inflation rate in Kenya for the year ended October, 2020 has decreased to 4.84 per cent to 4.20 per cent for the year ended September, 2020."
cassava,Sasai Extends Talent Promotion Show,https://allafrica.com/stories/202011110264.html,Zimbabwe: Sasai Extends Talent Promotion Show,11 November 2020,The Herald (Harare),https://www.heraldonline.co.zw/,https://www.herald.co.zw/sasai-extends-talent-promotion-show/,"Cassava Fintech International (CFI), has extended its #African&Talented promotion to November 29, 2020, due to public demand.
The talent show promotion, which seeks to identify and support talent across the continent, was initially launched in September on the Sasai app.
However, according to the company, it has been hugely popular leading to the decision to extend the period of the promotion.
""Due to public demand, we are extending the #African&Talented show promotion up to November 29,"" said Sasai chief operating officer Mr Tapera Mushoriwa.
""This means that like we have been doing since the promotion started, we will continue to have 10 winners every week until November 29, and these will be walking away with US$100 each,"" he said, adding that 50 young people from countries that include Nigeria, Kenya, Zambia, Zimbabwe, Burundi and South Africa -- had already won US$100 each in weekly prizes.
Mr Mushoriwa said CFI will announce the competition's overall US$10 000 winner in early December on the Sasai platform.
Sasai is a uniquely African, all-in-one super app with chat, payments and digital marketplace features.
Although it was developed primarily for Africa by Africans, the app -- which can be downloaded from the Google Play Store and the Apple App Store -- is being used in over 180 countries across the world.
As a way of augmenting and enhancing consumer use, CFI recently unveiled an innovative hybrid social media platform called Sasai Moments, which makes it easy for anyone to connect and share memories with family and friends on their mobile phones.
It has proved to be an instant hit that inspired the launch of the talent promotion. --
Business Reporter."
cassava,"Physiotherapists in Lagos Donate Palliatives to Physically Challenged, Provide Free Therapy",https://allafrica.com/stories/202011050209.html,"Nigeria: Physiotherapists in Lagos Donate Palliatives to Physically Challenged, Provide Free Therapy",5 November 2020,This Day (Lagos),http://www.thisdaylive.com/,https://www.thisdaylive.com/index.php/2020/11/05/physiotherapists-in-lagos-donate-palliatives-to-physically-challenged-provide-free-therapy/,"The NeuroRehab Group of over 300 physiotherapists has shown some love to the Lagos Cheshire Homes in Mushin area of the state, and two others in Egbeda and Badagry with a pledge to provide the people with special needs free therapy monthly to help them stay fit.
The experts carried this activity out to mark the global Physical Therapy (PT) Day of Service 2020 to raise awareness of what physiotherapy and medical rehabilitation are about.
The group's founder, Dr. Adejugbagbe Muyiwa, noted that members of the group visited some homes simultaneously in Lagos- House of Mercy Children's School in Egbeda, and Lady Atinuke's Home in Badagry.
Seeing that those are not popular homes, members of the group tasked themselves, and raised about N300,000 equally shared among the three homes.
According to the Head of Department at the Hospital for Trauma and Surgery, Victoria Island, Muyiwa because of the pandemic and skeletal school resumption, the group visited the three homes to put a smile on their faces and make some donations.
Part of the items donated to the homes were noodles, cassava flakes, rice, beans, salt, spaghetti, toiletries, stationery, and detergent.
He recalled: ""When we met with the management, Mr. Sunday, he discussed that they will need some medical attention. Of course, a home with people with special needs coupled with my influence and the influence of neuro rehab institute, we are thinking of giving them some medical checks monthly like a partnership.""
The NeuroRehab Group, which comprises orthopedic physiotherapists and neurological physiotherapists, has mapped out plans to send some physiotherapists, doctors, dieticians and some pharmacists, to the Lagos Cheshire Homes to review their drugs.
As the team lead, Muyiwa revealed, ""We want to make it a lifelong agreement between this wonderful home and also the body of neuro rehab, like our way of actually giving back to the society.""
In his reaction to the donations, the Chief Operations Officer of the Home, Mr. Sunday Ojebiyi expressed much gratitude.
""The donations have been helpful because it is all these ones we have been gathering together to fulfil all the objective of the founder of the home.""
While recounting the tough times COVID-19 and the lockdown brought, Ojebiyi said they had donors visiting them with items.
Since its existence in 1961, ""We have been trying our best. It is purely an NGO and through the self-assistance from people like this organisation, we have been able to keep on.""
While hoping for assistance from individuals and governments for the expansion to create an annex, the home currently has 12 residents and 15 nonresidents. Their health and feeding are sole priority of the home at the moment.
One of the volunteers, Mibi Ojewale, boosted the confidence of the physically challenged persons present. She urged them never to mind their disabilities.
""Love yourselves. Love your body. You are perfect and unique. The only person that can defeat you is you. If you think like a victim, you will be a victim. If you think like a victor, you will be victorious"" she emphasised."
