Crops,Original_Search_Title,Link,Headline,Date,Publisher,Publisher_URL,Source_URL,Body_Text
cassava,NDDC Moves to Stop Youth Restiveness in N/Delta,https://allafrica.com/stories/200612290380.html,Nigeria: NDDC Moves to Stop Youth Restiveness in N/Delta,28 December 2006,Vanguard (Lagos),http://www.vanguardngr.com/,N/A,"Lagos — The Niger Delta Development Commission (NDDC) has embarked on several youth empowerment schemes that would drastically reduce youth restiveness in the Niger Delta region.
Ambassador Sam Edem, Chairman of the NDDC told media executives at an end-of-year dinner in Lagos that the commission had just started the full implementation of the Niger Delta Regional Master Plan geared towards the massive generation of jobs and provision of infrastructure in the oil-rich region.
He said that the commission has in recent times shifted emphasis to agriculture, aquaculture and skill acquisition programmes to provide jobs for the youth of the Niger Delta.
Edem said that NDDC has specifically given attention to the massive cultivation of cassava in all the nine states, adding that 495 hectares of its cassava will be ready for harvest between January and February next year.
Also, according to the NDDC boss, the commission has planted rice in 300 hectares in Akwa Ibom state and will soon cultivate another 700 hectares in Delta ,Rivers,Cross Rivers and Ondo state.
In order to further boost rice production in the region,the NDDC has completed arrangements for the rehabilitation of the Peremabiri rice project in Bayelsa and the establishment of a 50 tonne per hour rice processing factory in Akwa Ibom state.
Ambassador Edem said the commission has trained about 9,500 youths in various skills acquisition and has completed plans to double that figure next year in order to enhance their ability to acquire new jobs or to become self employed.
Ambassador Edem said that the NDDC recently intervened in the failed portions of the East-west road between Benin and Ore in Ondo State to ease the problem of transportation during the yuletide and New Year festivities. It would be recalled that the NDDC has been maintaining the portion of the road between Port Harcourt and Warri for the past four years."
cassava,Where Eight Or Ten Are Gathered...,https://allafrica.com/stories/200612280029.html,Uganda: Where Eight Or Ten Are Gathered...,27 December 2006,The Monitor (Kampala),http://www.monitor.co.ug/,N/A,"Kampala — ... Nsenene is in their midst. If you find more than 20 people gathered in a brightly lit bushy area at midnight, the reason is most likely, nsenene. Whether in Masaka or Nabisunsa, wherever the grasshoppers land, they attract a large crowd, including children and adults
If you find more than 20 people gathered in a brightly lit bushy area at midnight, the reason is most likely, nsenene. The nsenene, an edible type of grasshopper, reach full maturity and fly out of the ground in the rainy season, which occurs twice a year from April to May and October through November in Uganda.
Whether in Masaka or Nabisunsa, wherever the grasshoppers land, they attract a large crowd, including children and adults who gather at various grasshopper-collecting sites day or night, groping in damp thickets in an attempt to catch the feisty insects.
While it is estimated that about 1,000 families are directly involved in large-scale grasshopper collection, there are countless other people whose lives change with the arrival of the nsenene.
In temperate zones, grasshoppers spend most of their life underground as eggs, and as young and adult, grasshoppers live only up to three months. The first nymph to hatch tunnels up through the ground, and the rest follow. To those with a sharp nose for business, the nsenene season isn't just another chance to feast on grasshoppers; it is an opportunity to rake in the big bucks. A few people have made a fortune from trapping this winged delicacy. Some of these have reportedly bought land and Kamunye taxi vans, among other possessions.
John Ssekamate, one of those involved in the business validates the claims. 'Quite a number of people look forward to the season as an opportunity. Catch as many (grasshoppers) as you can, and you will realise more profits. And depending what one's status is, people have become millionaires,"" he says.
Ssekamatte owns about 42 metallic drums in Nateete, a grasshopper-picking site on the outskirts of Kampala. The grasshopper collectors insert iron sheets into empty drums, which they then lean against a pole and a wired lighting system. Attracted to the light, the nsenene hit the iron sheets and slide into the drum where they are trapped.
Ssekamatte explains that each drum has a capacity of 100 kilos of grasshoppers and with a 'good catch' it would amount to two sackfuls of nsenene.
Each sack, which is normally half full to allow the grasshoppers breathing space, is sold at Shs25, 000 during a good season and at Ushs70, 000 in times of scarcity. Ssekamatte says that this year's sales have not been as good as previous years owing to the persistent rains.
He claims that they caught many more grasshoppers in the early 90s. Kalule Nkonge, who owns 13 drums in the Nateete area adds that problems like the cholera threat have cost them a lot of business ever since the Ministry of Health cautioned the public against eating the grasshoppers and other snacks sold in markets and along the roadside. Hiring a generator when there is load shedding is another problem for the Nsenene businessmen.
The grasshopper business is short-lived and one has to make the best out of it. The picking season will go on for approximately a month and when the season is over, the pickers must find other jobs. Kalule works in a furniture shop, a stone's throwaway from the nsenene catching site while Ssekamate is a casual labourer.
When the nsenene have been caught, they are packed by the sack load and brought to city markets. At Nakasero market, you can buy anything from chicken, mops, vanilla beans, pineapples, electrical wires and during the rainy seasons of April and May or October and November, grasshoppers.
Mawe Robert, 23, is just one of the six or so men and a lone woman who alternate between lounging and selling fried nsenene in woven baskets and competing for customers while chewing on the same grasshoppers. They flank the passageway to a smaller walled-in complex where Nalongo Aisha, 37, one of four women who cook the nsenene with diced green peppers and purple onions in big vats of oil. Beads of sweat cover her face as she takes kilos of grasshoppers from wiggling and live to fried.
With sharp white teeth, no doubt aided by the nsenene's high nutritional value, a shaved head, and ears that jut out from his head, Mawe is a self-made business man who turns a quick profit during the grasshopper season to support his family of seven and save a little.
He has ten assistants helping him trap the sacks of grasshoppers (he doesn't pay them - they just get to keep some) and four women preparing the insects for frying. Mawe turns the green bugs into translucent golden brown fried treats.
Mawe starts his day at six in the morning, unloading the previous night's catch at
Nakasero Market. He sells all day, goes home for supper and to wash up, then from 9.00 p.m until three in the morning, works alongside his team catching nsenene.
However, his day isn't over at three: from that point on, he removes the grasshoppers from the large drums in which they are collected and puts them in sacks. Mawe finishes his work at five in the morning just in time to start the next day.
Mawe started working with grasshoppers the hard way: plucking their legs and wings, a tedious task that's hard on both the hands and the pocket. The four girls who now work for Mawe each make only Shs4,000 per day (about $2).
While one of the girls had been working at it for two years, the others are a few days old on the job. The girls, between 13 and 20 years old, each complained of wounds on their fingers from the grasshoppers' sharp thorax. Their hands were covered in brown sap and cassava flour and also showed telltale signs of their work: cuts and calluses.
After working for a while at Nakasero Market, a generous friend who owns several taxi buses in town lent Mawe Shs2 m to get started. The technical set up is simple: some guys in Masaka figured out the innovative and relatively inexpensive way to trap hordes of grasshoppers back in 1995 using high wattage florescent bulbs attached to long tin sheets tilted at an angle and tin drums.
Outside the trapping complex, the entire community from Kamwokya suburb gathers nightly to collect the stray grasshoppers that escape the tins and fall to the ground. Children and some adults chase after the nsenene blinded by the florescent light, plucking them off each other's clothes, scrambling to get a position closer to the wall to catch more castoffs, all eager to collect more themselves; some for money and some for snacks. For the most part, its all fun and games - everyone gets to stay up past their bedtime and go to school groggy but with a belly full of a high-protein treat.
But it isn't always fun and games. There are many documented cases of people chasing grasshoppers into the streets and getting hit by cars; others electrocuted while setting up the grasshopper traps. Despite his hours of toil, at the end of the day, Mawe only manages to save about Shs 2,500 per day.
He left school after Senior Two, and he expects to pick up where he left off in the next few years if he keeps saving at his current rate. For now though, money is always the problem. As the eldest child, he's expected to bring home enough money to support his family. The only time he can do this is during nsenene season.
The rest of the year, he sells plastic utensils at a booth in the market, bringing home Shs3, 000, only when he can. ""When I don't earn anything, I cannot be happy, I can't go home and see my family,"" he says.
Mawe doesn't want his brothers to follow him into this business because he hopes they'll find better, more stable jobs. But in the meantime, he'll keep at it. He likes his work, gets a thrill from the sell. And he doesn't mind eating the unlimited grasshoppers either.
""Also me, I like to chew them. I chew on one each time,"" he says, popping another fried creature into his mouth."
cassava,"New Law Enhances US Efforts to Assist, Provide Funds to Congo",https://allafrica.com/stories/200612280004.html,"Congo-Kinshasa: New Law Enhances US Efforts to Assist, Provide Funds to Congo",27 December 2006,"United States Department of State (Washington, DC)",http://www.state.gov/,N/A,"Washington, DC — At least $52 million annually for fiscal years 2006 and 2007 will be provided to the Democratic Republic of the Congo (DRC) under legislation signed December 22 by President Bush. These funds are intended to enhance the United States' and international organizations' efforts to fight political, social and economic challenges facing the African nation.
The act provides for bilateral assistance programs and establishes U.S. political, social, civil and economic policy objectives for the DRC, a country that earlier in 2006 held its first fully democratic election since 1960. (See related article.)
Recent conflicts in the nation have resulted in 4 million dead, 800,000 refugees scattered throughout nine neighboring countries and the collapse of state services.
The act states that the United States should work with international partners to encourage other nations to increase their contributions to the DRC. International donors, led primarily by the United Nations and the European Union, were active in the DRC in the months leading up to the election by providing aid, funds and peacekeeping support to the nation. For the DRC to continue to make progress, the international community must maintain its support, experts on the region said in a panel discussion at the Brookings Institution in Washington December 18. (See related article.)
The government of the DRC must be committed to achieving the policy objectives outlined by the United States and other international donors, the act states. The act allows the U.S. secretary of state to withhold assistance if the government of the DRC does not make sufficient progress toward accomplishing these objectives.
The act also recommends that the U.S. president appoint a special envoy for Africa's Great Lakes region to help improve stability and security in that region of Africa.
U.S. AID HELPS IMPROVE DRC'S ECONOMY, democratic institutions
The act also will provide funds that could complement current U.S. projects to improve health care, agriculture, democratic institutions and education in the DRC.
The United States Agency for International Development (USAID) currently provides key health services in the country, including malaria treatments, routine vaccinations and HIV/AIDS prevention and care. It also supports a program to help farmers grow more and better crops, and distributes improved seeds. As part of this program, USAID has assisted 50,000 farmers in growing cassava, a staple crop in the DRC.
In addition, USAID trains Congolese teachers and helps to encourage and assist girls' education by providing scholarships. The agency also has trained local communities in how to repair roads destroyed in conflicts. (See related article.)
Leading up to the election, the United States helped establish democratic institutions, new political laws and electoral guidelines and structures. It continues to help the nation maintain its democratic institutions.
(USINFO is produced by the Bureau of International Information Programs, U.S. Department of State. Web site: http://usinfo.state.gov)"
cassava,"New Law Enhances US Efforts to Assist, Provide Funds to Congo",https://allafrica.com/stories/200612290148.html,"Congo-Kinshasa: New Law Enhances US Efforts to Assist, Provide Funds to Congo",27 December 2006,"United States Department of State (Washington, DC)",http://www.state.gov/,N/A,"Washington, DC — At least $52 million annually for fiscal years 2006 and 2007 will be provided to the Democratic Republic of the Congo (DRC) under legislation signed December 22 by President Bush. These funds are intended to enhance the United States' and international organizations' efforts to fight political, social and economic challenges facing the African nation.
The act provides for bilateral assistance programs and establishes U.S. political, social, civil and economic policy objectives for the DRC, a country that earlier in 2006 held its first fully democratic election since 1960.
Recent conflicts in the nation have resulted in 4 million dead, 800,000 refugees scattered throughout nine neighboring countries and the collapse of state services.
The act states that the United States should work with international partners to encourage other nations to increase their contributions to the DRC. International donors, led primarily by the United Nations and the European Union, were active in the DRC in the months leading up to the election by providing aid, funds and peacekeeping support to the nation. For the DRC to continue to make progress, the international community must maintain its support, experts on the region said in a panel discussion at the Brookings Institution in Washington December 18. (See related article.)
The government of the DRC must be committed to achieving the policy objectives outlined by the United States and other international donors, the act states. The act allows the U.S. secretary of state to withhold assistance if the government of the DRC does not make sufficient progress toward accomplishing these objectives.
The act also recommends that the U.S. president appoint a special envoy for Africa's Great Lakes region to help improve stability and security in that region of Africa.
U.S. AID HELPS IMPROVE DRC'S ECONOMY, democratic institutions
The act also will provide funds that could complement current U.S. projects to improve health care, agriculture, democratic institutions and education in the DRC.
The United States Agency for International Development (USAID) currently provides key health services in the country, including malaria treatments, routine vaccinations and HIV/AIDS prevention and care. It also supports a program to help farmers grow more and better crops, and distributes improved seeds. As part of this program, USAID has assisted 50,000 farmers in growing cassava, a staple crop in the DRC.
In addition, USAID trains Congolese teachers and helps to encourage and assist girls' education by providing scholarships. The agency also has trained local communities in how to repair roads destroyed in conflicts. (See related article.)
Leading up to the election, the United States helped establish democratic institutions, new political laws and electoral guidelines and structures. It continues to help the nation maintain its democratic institutions.
(USINFO is produced by the Bureau of International Information Programs, U.S. Department of State. Web site: http://usinfo.state.gov)"
cassava,"New Law Enhances U.S. Efforts to Assist, Provide Funds to Country",https://allafrica.com/stories/200612290082.html,"Congo-Kinshasa: New Law Enhances U.S. Efforts to Assist, Provide Funds to Country",27 December 2006,"United States Department of State (Washington, DC)",http://www.state.gov/,N/A,"Washington, DC — At least $52 million annually for fiscal years 2006 and 2007 will be provided to the Democratic Republic of the Congo (DRC) under legislation signed December 22 by President Bush. These funds are intended to enhance the United States' and international organizations' efforts to fight political, social and economic challenges facing the African nation.
The act provides for bilateral assistance programs and establishes U.S. political, social, civil and economic policy objectives for the DRC, a country that earlier in 2006 held its first fully democratic election since 1960. (See related article.)
Recent conflicts in the nation have resulted in 4 million dead, 800,000 refugees scattered throughout nine neighboring countries and the collapse of state services.
The act states that the United States should work with international partners to encourage other nations to increase their contributions to the DRC. International donors, led primarily by the United Nations and the European Union, were active in the DRC in the months leading up to the election by providing aid, funds and peacekeeping support to the nation. For the DRC to continue to make progress, the international community must maintain its support, experts on the region said in a panel discussion at the Brookings Institution in Washington December 18. (See related article.)
The government of the DRC must be committed to achieving the policy objectives outlined by the United States and other international donors, the act states. The act allows the U.S. secretary of state to withhold assistance if the government of the DRC does not make sufficient progress toward accomplishing these objectives.
The act also recommends that the U.S. president appoint a special envoy for Africa's Great Lakes region to help improve stability and security in that region of Africa.
U.S. AID HELPS IMPROVE DRC'S ECONOMY, DEMOCRATIC INSTITUTIONS
The act also will provide funds that could complement current U.S. projects to improve health care, agriculture, democratic institutions and education in the DRC.
The United States Agency for International Development (USAID) currently provides key health services in the country, including malaria treatments, routine vaccinations and HIV/AIDS prevention and care. It also supports a program to help farmers grow more and better crops, and distributes improved seeds. As part of this program, USAID has assisted 50,000 farmers in growing cassava, a staple crop in the DRC.
In addition, USAID trains Congolese teachers and helps to encourage and assist girls' education by providing scholarships. The agency also has trained local communities in how to repair roads destroyed in conflicts. (See related article.)
Leading up to the election, the United States helped establish democratic institutions, new political laws and electoral guidelines and structures. It continues to help the nation maintain its democratic institutions.
For more information on U.S. policy, see U.S. Aid to Africa.
The full text of the bill as sent to the president is available on the Library of Congress Web site.
(USINFO is produced by the Bureau of International Information Programs, U.S. Department of State. Web site: http://usinfo.state.gov)"
cassava,Rebuilding the Breadbasket After the Conflict,https://allafrica.com/stories/200612210673.html,Congo-Brazzaville: Rebuilding the Breadbasket After the Conflict,21 December 2006,International Fund for Agricultural Development (Rome),http://www.ifad.org/,N/A,"Rome — IFAD’s latest programme in the Congo is set to start in December 2006 around the town of Dolisie in the south-west. During the civil wars in the 1990s the region was the scene of widespread destruction.
Agricultural production capacities were ruined. Three quarters of the livestock had either been killed or looted. There had been massive movements of civilians fleeing to the capital, Brazzaville, and to Pointe Noire, the main port on the Atlantic coast.
The Nyari, Lekoumou and Bouenza departments were the breadbasket of the populated south before the conflict started, says Luyaku Nsimpasi, IFAD’s country programme manager for the Congo.
Most donors in the country have concentrated on the emergency and relief aspects. IFAD’s focus is on the revival of production capacity. The priorities are to give the rural population access to drinkable water and to improved seeds and cuttings for main food crops such as cassava. The Rural Development Project in the Nyari, Bouenza and Lékoumou Departments will also focus on market access, with the building and maintenance of feeder roads.
The main challenge to working in a post-conflict situation has been addressing the lack of formal institutions in the programme area.
That has been a major obstacle, says Nsimpasi. A programme must have the support of local institutions. When they have all but disappeared or are in disrepair, in a post-conflict situation, we have to rely on farmers organizations, local communities, NGOs, as the link between IFAD and the rural population.
Nsimpasi says that he really hopes the programme can start as planned in December 2006, after the loan agreement was signed in May 2006. The objective is that this southern region becomes again the thriving breadbasket it once was."
cassava;sweet potato;yam,Setting Up Farmers' Field Schools for Cassava Producers,https://allafrica.com/stories/200612210642.html,Cameroon: Setting Up Farmers' Field Schools for Cassava Producers,21 December 2006,International Fund for Agricultural Development (Rome),http://www.ifad.org/,N/A,"Rome, Italy — With public demand for cassava rising rapidly in Cameroon, new field schools to improve farmer productivity have been set up across the country over the past two years by the Roots and Tubers Market-Driven Development Programme (PNDRT).
Over 300 farmers were trained in 2005 to use a new technology package that helps to increase production and protect crops.
The programme has been so successful that we have doubled the number of schoolsÂ fields to 20 this year, says Andre Mbairanodji, the officer in charge of production and processing for the PNDRT.
The field schools are organized in the same villages where the farmers who are being trained live. Usually two parcels of land are cultivated next to each other: one according to the farmers’ traditional knowledge and the other using new technologies introduced by the schools.
The trainees are shown different ploughing techniques and are made aware of soil conservation issues that are crucial in the case of cassava as it is known to impoverish soils, says Mbairanodji. They are also trained on how to fight against pests, using biological means such as useful insects against bad insects attacking the crops. They are also told about the use of chemicals in the production of cassava in case the above methods to fight against predators are not efficient. All this is done using better varieties of cassava that are healthier and more productive.
The fields are visited every month so the farmers can see for themselves how differently both sets of crops are growing. They can see the way the leaves have grown, or whether diseases are developing. At the end of the training, the production from both parcels of land is weighed and their productivity compared.
About 80 per cent of the trainees are women as the production of roots and tubers is traditionally their domain. Men are also involved in the training’s harder work, such as uprooting tree stumps or building hillocks. Our target is to double the national cassava production in the near future, says Mbairanodji. But we are also planning to focus on other crops such as yam, potatoes and sweet potatoes.
The trainees have also been introduced to marketing techniques to make sure that they will be able to sell their soon-to-be-increased production. The main aim is to facilitate the exchange of information along the market chain.
Sometimes farmers don’t know what to do with their harvest when just a few kilometres away there are buyers looking for crops and vice versa, says Mbairanodji. Surely these people can start talking to each other.
Related links:
Rural poverty in Cameroon
Improving marketing strategies in Central and West Africa"
cassava,Aggrieved Farmers Threaten to Take Over Secondary School,https://allafrica.com/stories/200612200494.html,Ghana: Aggrieved Farmers Threaten to Take Over Secondary School,20 December 2006,Ghanaian Chronicle (Accra),http://thechronicle.com.gh/,N/A,"Twifu Praso — ABOUT 65 Aggrieved farmers of Twifu Praso in the Central Region whose lands were affected by the acquisition of new site by government to elevate Twifu Praso Secondary School into a model one, are threatening to take over the school in a ""military style"" for lack of compensation.
Speaking to The Chronicle last Friday at Twifu-Praso, Mr Mark Abraham, the Secretary of the affected farmers, Nana Assiedu III, Gyasehen of Twifu Traditional Area, Thomas Kwesi Effah, landlord and a farmer as well as Kwabena Agyei-Boafo, landlord and victim, said they were ready to prevent students from occupying the new school when school reopens on January 16, 2007 because government had not paid an amount of ¢1.769 billion due them.
The students are expected to move from their old site to the new site, located at Twifo Daman, close to the Pra River next year when school reopens.
Mark Abraham told the paper that in 2003, a bulldozer grazed their land and destroyed cocoa farms, oil palm plantations, citrus farms, cassava and other crops without consulting them.
According to him, three farmers, who could no longer bear the hardships, had died as a result of the forceful destruction of their crops, which served as their main source of livelihood.
He alleged that Mr. Abraham Dwuma Odoom, Deputy Local Government Minister, who was then the District Chief Executive of Twifu-Hemang-Lower-Denkyira District (THLD) was behind their woes because he (Odoom) had informed government that he had acquired the land from its owners free for the establishment of the school.
Irate Abraham said, Mr. Oduom never consulted them and there was no document to prove that they consented to the building of that school, which is 85% completed. He said although they were not against the establishment of the school, they have been cheated since the former DCE failed to consult them on the land's acquisition and consequent failure to compensate the farmers of their destroyed crops.
They are now yelling for compensation of their destroyed crops with interest before they negotiate with government on the forcefully acquisition of the land.
Mr. Abraham said on June 14, 2004, they registered their displeasure by demonstrating in presence of Hon. Kwadwo Baah Wiredu, Finance and Economic Planning Minister while inspecting progress of work on the school with TV3 crew from Accra. After demonstrating, they petitioned President Kufuor but wondered whether their petition got to the President.
Nana Assiedu, he Gyasehen said the Ministry of Education and Ghana Education Service were refusing to pay the compensation because Mr. Odoom told them that he acquired the land on free basis.
When contacted, Mr. Agyeibi-Kessie, DCE of THLD, confirming the story, said the farmers had not been compensated for the past three years and that he was doing everything possible to enable them receive their compensation.
All efforts to get Mr. Oduom's side of the story proved futile as he refused to answer several phones calls throughout the weekend to Monday."
cassava,Leaders in South Sign New Performance Contracts,https://allafrica.com/stories/200612200432.html,Rwanda: Leaders in South Sign New Performance Contracts,20 December 2006,The New Times (Kigali),http://www.newtimes.co.rw/,N/A,"Kigali — As the year draws to the end, local leaders in the southern province have intensified the signing of new performance contracts aimed at guiding them on service-delivery next year.
On Sunday, December 17, after reviewing the achievements registered during the year 2006, the leaders discussed modalities of overcoming the challenges in 2007 and signed it as their guiding performance contract.
They also agreed to make a five-year development plan aimed at wiping out poverty and famine.
""The biggest challenge in the southern province is that we were unable to store some food as we had planned, leading to premature destruction of most crops. We did not harvest enough and therefore did not keep some produce in our stores as had been planned,"" the Governor of the Southern Province, Eraste Kabera said.
The leaders pledged to encourage residents to intensify the growing of food crops as cassava, maize, and fruits while concentrating on cash crops as coffee and tea next year. Other activities in the contracts include focusing on crafts, tourism and formation of about 100 youth associations."
cassava,Bugesera Food Problem to Be Solved,https://allafrica.com/stories/200612190854.html,Rwanda: Bugesera Food Problem to Be Solved,19 December 2006,The New Times (Kigali),http://www.newtimes.co.rw/,N/A,"Kigali — Farmers in Bugesera District, Eastern Province have pledged to end the food shortage in the area.
Speaking to The New Times last week, Odette Mukankuranga, the Coordinator of Cooperative Inyingi y'ubuhinzi, disclosed various initiatives like rice-growing, aimed at reversing the problem. With 948 active members of the cooperative, the Kibaza wetland was reclaimed in 2003, with the help of World Food Programme (WFP). It has since managed to produce 240 tonnes of rice per year from only thirty hectares, Mukankuranga said.
She said the production was expected to double after another twenty the wetland which between Ruhuha and Ngeruka Sectors are ploughed.
In a related development, a group of ninety youth under the Jeunesse Ouvieres Catholique (JOC) association has engaged in cassava production."
